,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.054423,-0.245019,0.683256,-1.581409,1.542096,-0.940388,0.964102,-0.452335,0.648783,0.484796,0.831317,1.582448,-0.705017,-0.705991,-0.831704,1.266937,-1.625074,-0.993044,1.635629,1.742943
1,1.506832,-1.047154,1.143973,0.542902,0.557094,1.176262,-0.751648,-1.146551,-0.534595,0.835985,0.180804,-0.391239,0.175283,0.758158,1.646805,1.33798,-1.059504,-1.237194,-1.468005,-0.793648
2,-1.254195,-0.714288,-1.209791,1.712059,-0.201947,1.568689,-1.698222,-0.482162,1.69403,0.878535,-0.354848,0.449628,1.55597,-0.287006,-1.123094,-1.02957,-0.126701,-1.368645,0.733566,-1.218912
3,-0.343538,1.674122,0.841677,0.479367,-0.350962,-1.117623,0.735391,-0.800969,-1.379357,0.367924,-0.930203,-1.259505,-0.585286,-1.405789,-0.287213,0.836635,0.177874,-1.31429,-1.032977,-1.153405
4,-1.709693,1.191073,-1.038772,-1.560246,-0.37472,0.503043,0.966996,0.347294,0.165394,-0.970642,0.944637,-1.637307,-0.112901,1.529179,0.227015,-0.6304,-0.864803,-1.794031,-1.462309,0.638429
5,-0.523342,0.429036,0.674799,-1.573967,-1.384071,1.226742,-1.396329,0.100009,-1.024697,-0.968897,0.35452,1.388932,-0.260905,-1.436265,0.302989,0.640866,-0.644612,-1.134317,1.146621,-0.753089
6,-0.498439,1.435568,1.159084,-0.828772,-0.062525,-0.394514,0.773017,-0.629896,-0.740602,-0.076621,-1.194109,-0.093872,-1.58665,-1.299039,-1.542943,0.392869,-0.85127,-1.134647,1.622423,-1.294826
7,0.298602,-0.533557,-1.094722,0.569066,-1.55766,-1.116245,0.584537,-1.248135,1.690741,1.520238,-0.787386,1.103247,0.112335,0.33616,1.669037,0.93661,1.342563,-1.762252,-0.304088,0.382172
8,-1.7468,0.968009,1.10156,1.358667,-0.717863,-1.270333,0.304543,-0.85803,-0.356079,1.164692,0.813401,-1.610224,1.370615,1.034677,0.407893,-1.379671,0.215339,-1.688152,1.181089,-0.207443
9,0.683869,0.043298,0.991102,-1.60945,-1.161852,-0.683623,-0.278544,-1.576021,-0.396814,1.572032,-0.529844,-1.673154,1.360686,0.744917,-0.519459,-0.574277,-0.21404,-0.409057,-1.626889,-1.023144
10,-0.975688,-0.902988,-0.468687,0.585154,0.521909,-1.633118,-0.627152,-0.777535,1.209613,-1.321411,1.496364,-0.292187,-1.287027,-1.582464,-1.1893,0.693672,-1.283417,-1.286925,-0.26734,-0.000297
11,-0.324453,1.000374,0.964517,-1.681534,-1.087884,0.085882,-0.066216,-0.603963,-1.609815,1.472407,1.369058,0.639021,-0.386072,-0.53365,0.163765,0.032326,1.506896,-1.114005,0.837122,0.104525
12,0.692274,-0.965679,-1.625686,-1.619615,0.06488,-1.321818,0.687139,-0.858962,1.599775,1.357521,1.339245,-0.381622,0.501738,-0.871946,1.150743,1.512194,0.218395,-0.168242,-1.415009,1.773128
13,-0.036542,-0.83392,-0.783214,-1.600876,1.154188,-0.38368,-1.201923,0.885508,1.578445,-1.234349,1.464751,-1.861689,-1.727885,-1.579517,-0.767139,-1.573334,-1.681151,0.454663,-1.44487,-1.046245
14,-1.455637,-0.023948,-1.827414,-1.224205,-0.626117,1.016107,1.102081,-0.660492,1.554618,0.153325,-1.379421,-1.419674,1.551741,0.689355,-1.169798,-0.361354,1.231662,-1.307168,0.218164,-1.540341
15,-0.973696,-1.085155,1.409514,0.451589,-0.832523,1.292287,0.458816,-1.275153,1.372351,0.704126,0.325371,1.523745,0.13829,1.052867,0.920065,-0.003834,-1.456076,-1.499386,1.324832,1.438707
16,-1.722118,1.036291,0.969637,-0.979276,0.799572,0.073415,-1.080115,-0.051126,1.060514,1.182189,-0.398619,-0.148573,-0.776186,-1.260401,-1.402641,0.776192,0.998875,-1.522241,-0.15152,1.272921
17,-0.504938,0.066785,1.371541,-1.096596,-0.802868,0.363286,-0.704673,-1.383283,-0.103947,0.62332,-1.447718,1.202647,-0.225302,-1.075375,0.377154,-0.267,-0.455847,-1.515098,-0.880759,-0.95718
18,,,,,,,,,,,,,,,,,,,,
