,0,1,2,3,4,5
0,-0.02629,-0.04712,-0.04041,-0.07376,-0.0232,0.04958
1,-0.06041,-0.06709,-0.01475,0.03894,0.04123,0.00068
2,0.06125,-0.00154,0.05945,0.00592,-0.05876,0.01461
3,-0.00319,0.03743,-0.0636,-0.0013,-0.05995,0.09336
4,-0.02288,-0.04718,0.05127,-0.06645,0.00243,0.05792
5,0.00691,-0.04859,-0.05774,0.03938,-0.02062,0.0067
6,0.01481,0.01253,-0.0414,-0.00136,-0.05213,0.02198
7,-0.06022,0.04073,0.02416,-0.07625,-0.06492,0.05304
8,0.03186,0.05381,0.05905,0.01247,-0.06455,0.01317
9,-0.07616,-0.06949,-0.07029,-0.01758,0.00844,-0.01009
10,-0.0508,-0.04886,0.03644,0.01436,0.05801,-0.00421
11,-0.04321,-0.04836,-0.058,0.004,0.05589,0.00677
12,-0.04877,-0.06868,-0.07653,0.03346,0.00895,0.11639
13,-0.03736,0.03114,0.04887,0.06972,-0.04192,-0.06055
14,-0.01811,0.01105,0.04484,0.01012,-0.07419,-0.0031
15,-0.05338,-0.07265,0.01534,0.05044,-0.05608,0.0197
16,0.00451,-0.00276,0.06053,0.01044,0.00313,0.00696
17,-0.0062,0.04794,-0.07424,-0.07665,0.00647,-0.01504
18,,,,,,
19,0.07405,-0.04997,0.02538,-0.05509,-0.04997,0.01525
20,0.06782,0.05602,-0.03082,-0.03025,0.02921,-0.05733
21,-0.07174,-0.03261,-0.01357,0.05713,-0.03447,-0.0555
22,0.01372,0.00505,0.04232,-0.03475,-0.03481,-0.03134
23,0.01841,-0.0615,0.0669,-0.06002,0.07398,-0.01714
24,-0.02138,0.0165,-0.02297,-0.03472,-0.00554,0.025
25,-0.0215,-0.00141,0.04331,0.01414,-0.0335,0.00837
26,-0.02639,-0.04045,0.00444,-0.07145,-0.00278,-0.00298
27,0.00317,-0.07322,-0.06399,0.0333,-0.00883,0.01912
28,-0.07241,0.03456,-0.03667,0.05263,-0.0555,0.00804
29,0.03098,0.0206,-0.00577,0.06962,0.07368,0.00424
30,-0.06432,-0.01637,0.04639,0.01521,0.04865,0.02812
31,0.02466,0.05554,-0.02723,-0.04196,-0.04368,0.04395
32,-0.07789,-0.03719,-0.03581,-0.02478,-0.01431,0.06691
33,-0.04444,-0.04997,-0.00564,0.02727,-0.06296,0.05802
