,0,1,2,3,4,5
0,-0.07665,0.02764,-0.04775,-0.06228,-0.0422,-0.01406
1,-0.05338,-0.07265,0.01534,0.05044,-0.05608,0.0197
2,0.0467,0.05911,0.02377,0.02361,0.06253,0.00249
3,-0.06127,-0.05873,-0.05895,0.00998,0.04485,0.00209
4,0.0367,0.05187,-0.0036,0.01201,0.01973,0.02512
5,0.01372,0.00505,0.04232,-0.03475,-0.03481,-0.03134
6,0.03181,-0.02627,0.07512,0.00156,0.06189,-0.0066
7,0.01483,-0.07044,0.03276,0.05109,-0.02399,0.0495
8,-0.05571,-0.06267,0.07776,0.04269,0.04314,0.04271
9,-0.00011,0.03537,-0.00717,-0.00563,-0.02181,0.02337
10,-0.04979,-0.06721,0.00965,-0.03962,0.05427,0.00205
11,-0.03293,-0.0102,0.07275,0.07095,0.07764,0.0541
12,-0.04877,-0.06868,-0.07653,0.03346,0.00895,0.11639
13,-0.02011,0.06936,0.04891,-0.05508,-0.00108,-0.00654
14,-0.02905,0.05854,0.03075,0.02945,-0.01889,0.00719
15,0.00691,-0.04859,-0.05774,0.03938,-0.02062,0.0067
16,0.00931,0.03658,-0.05985,-0.06061,-0.0345,-0.05118
17,-0.0181,-0.00371,0.02263,0.02855,-0.04298,-0.01224
18,,,,,,
19,0.00608,0.07603,-0.01001,-0.03478,-0.04974,0.12006
20,-0.00239,0.07738,-0.03028,0.05146,0.04289,0.06364
21,0.04338,-0.00394,0.04759,0.02778,-0.04524,0.07618
22,0.00278,0.02513,0.0758,0.00887,0.07849,0.0396
23,0.02046,0.0352,-0.05528,0.01598,-0.05524,0.00258
24,0.02633,-0.04676,-0.04926,-0.0378,-0.01161,-0.02812
25,0.00438,0.01423,-0.01881,-0.03101,-0.03369,0.04198
26,0.01841,-0.0615,0.0669,-0.06002,0.07398,-0.01714
27,-0.07166,0.00378,-0.05561,-0.07772,-0.05536,0.0401
28,0.04292,-0.04674,-0.03599,0.00484,-0.07239,0.06813
29,-0.00799,-0.068,0.03774,0.04047,-0.02502,-0.00579
30,-0.04321,-0.04836,-0.058,0.004,0.05589,0.00677
31,0.02042,-0.01014,-0.07037,-0.00211,-0.06515,0.05204
32,0.05504,0.03544,-0.04663,-0.07181,0.04882,0.09983
33,0.0457,-0.04092,0.01565,-0.04845,-0.06167,0.016
34,0.02748,-0.01074,-0.04957,-0.05352,-0.03165,0.00398
35,0.01806,0.04082,-0.0435,-0.01507,0.01309,0.03019
36,0.02924,0.06129,0.01815,-0.07223,-0.05486,0.07951
37,,,,,,
38,-0.05327,0.02255,-0.05085,0.00587,0.05349,0.04494
39,-0.07478,0.03308,0.05557,-0.02059,-0.03185,-0.03743
40,-0.01208,-0.06799,-0.06563,0.02377,0.07462,0.07759
41,0.03923,0.05452,-0.00519,0.06657,0.06003,-0.05071
42,-0.01155,-0.02952,0.00804,-0.03386,0.05004,0.08813
43,-0.01811,0.01105,0.04484,0.01012,-0.07419,-0.0031
44,-0.07778,0.04175,-0.03802,-0.03568,-0.06959,-0.06658
45,0.03098,0.0206,-0.00577,0.06962,0.07368,0.00424
46,0.03956,-0.02738,0.04854,-0.0352,0.07723,0.08189
47,0.00833,-0.03014,-0.04618,0.00162,0.04759,0.09216
48,0.00191,0.02058,-0.06484,-0.00139,0.02258,-0.08761
49,0.05364,-0.04588,-0.07014,0.00643,-0.01743,0.03745
50,0.0519,0.03152,0.00893,0.04414,-0.07468,-0.01344
51,0.03709,-0.05659,-0.0085,0.0425,-0.07005,0.03273
52,0.03939,0.0382,0.05441,0.04069,-0.02083,0.07549
53,-0.04013,-0.04685,-0.01829,-0.07412,0.05215,0.00617
54,0.07494,0.00405,-0.05277,-0.04932,0.0127,0.03587
55,-0.00816,0.00595,-0.01459,-0.02994,-0.03086,0.05606
56,,,,,,
57,0.07574,-0.01518,-0.04786,0.0385,-0.0136,0.02485
58,0.0289,-0.06596,0.04914,0.0566,0.04386,0.03967
59,-0.03196,0.03137,-0.01812,-0.0461,0.0747,-0.02542
60,-0.07396,0.00421,0.04883,0.01852,-0.02843,0.05646
61,0.04024,0.04438,0.0184,-0.06546,-0.01765,0.02945
62,0.02429,-8e-05,0.0268,-0.05338,-0.07498,-0.00811
63,0.03186,0.05381,0.05905,0.01247,-0.06455,0.01317
64,-0.04721,0.0682,0.07018,-0.0408,0.00367,0.01246
65,0.01575,-0.0436,-0.01389,0.05952,0.07837,0.11198
66,0.04657,-0.03687,0.03107,0.05969,-0.03344,0.02547
67,-0.05639,0.04221,0.03817,-0.07196,-0.07546,-0.02686
68,0.04393,-0.05123,-0.06923,-0.07494,-0.01577,-0.05658
69,-0.06432,-0.01637,0.04639,0.01521,0.04865,0.02812
70,-0.03298,-0.0353,0.05404,-0.04915,-0.03887,0.07121
71,0.06123,0.06029,0.00791,0.06604,0.05,-0.01666
72,-0.07639,-0.05783,-0.04186,-0.01162,-0.06939,-0.05558
73,0.00986,0.03658,0.0735,0.03715,0.05651,0.00562
74,-0.07616,-0.06949,-0.07029,-0.01758,0.00844,-0.01009
75,,,,,,
76,0.00798,-0.02312,0.02777,0.07523,-0.00905,-0.04162
77,0.06782,0.05602,-0.03082,-0.03025,0.02921,-0.05733
78,0.07039,0.06562,-0.07683,0.04066,0.06536,0.01971
79,-0.02695,0.07369,0.05244,0.04126,0.05544,-0.08533
80,0.07641,-0.00537,-0.05043,-0.00313,0.04096,0.02804
81,-0.02128,0.06025,-0.00745,0.06798,0.00373,0.0311
82,-0.0127,-0.04101,0.00413,0.00809,0.02495,-0.05137
83,-0.02788,-0.05056,-0.03895,-0.02305,-0.06897,0.05219
84,0.00875,-0.04854,-0.07616,0.01706,-0.06396,0.0669
85,0.02423,-0.05675,0.07441,0.06447,-0.05077,0.01948
86,-0.03676,0.03688,0.04219,-0.00058,0.00385,-0.0262
87,-0.053,0.03314,-0.06595,-0.07872,-0.04181,-0.06119
88,-0.04295,-0.00936,0.05766,-0.02805,0.07877,0.0678
89,-0.0336,0.01479,0.04993,-0.0324,-0.05431,-0.01283
90,-0.0259,-0.02531,0.00386,-0.05878,-0.06394,-0.02608
91,-0.04747,0.06679,0.05218,0.03502,-0.04733,-0.01517
92,-0.06916,0.0645,-0.05874,-0.01633,0.01109,-0.01578
93,0.06232,-0.0416,-0.03783,-0.04694,-0.0728,0.07451
94,,,,,,
95,-0.04096,-0.07417,-0.00735,-0.01809,0.04252,-0.07822
96,0.04528,0.0313,-0.04061,-0.01802,0.04159,-0.00245
97,-0.02444,0.02591,-0.00769,0.00736,-0.03452,0.00203
98,0.01758,-0.03301,0.0011,-0.04287,0.07093,0.03258
99,0.01015,0.07095,-0.06473,-0.01368,0.06962,-0.03462
100,0.04923,0.02982,0.01565,0.06498,0.02217,0.07363
101,-0.03763,0.00103,-0.03615,-0.00856,-0.05092,0.03411
102,-0.03673,0.00149,0.0314,-0.07246,-0.03204,0.03775
103,0.00776,-0.02903,-0.00038,0.02308,0.02169,0.0297
104,0.05498,0.03031,-0.01214,0.06376,-0.06803,0.04194
105,-0.02572,-0.0457,0.01209,0.05794,0.00844,0.02213
106,0.06928,0.05469,-0.05826,0.07466,0.07894,0.05915
