,0,1,2,3,4,5
0,-0.02383,0.04704,-0.03944,-0.04243,0.0121,0.08328
1,0.02042,-0.01014,-0.07037,-0.00211,-0.06515,0.05204
2,0.01372,0.00505,0.04232,-0.03475,-0.03481,-0.03134
3,-0.04096,-0.07417,-0.00735,-0.01809,0.04252,-0.07822
4,0.04657,-0.03687,0.03107,0.05969,-0.03344,0.02547
5,-0.02288,-0.04718,0.05127,-0.06645,0.00243,0.05792
6,-0.07749,0.05616,-0.03917,0.05991,-0.07526,0.01358
7,-0.06273,0.06969,0.0048,0.0735,0.05219,-0.01564
8,0.00833,-0.03014,-0.04618,0.00162,0.04759,0.09216
9,-0.02731,-0.06987,-0.02141,0.04955,0.04258,-0.09542
10,-0.04291,0.03453,0.01599,0.05395,-0.06166,-0.06813
11,-0.05802,0.00378,0.01084,0.00233,0.05845,0.03996
12,0.06928,0.05469,-0.05826,0.07466,0.07894,0.05915
13,-0.00052,0.0123,0.00555,-0.01385,-0.02534,-0.09971
14,-0.01041,0.00747,-0.03688,-0.03215,-0.06199,0.00644
15,-0.04321,-0.04836,-0.058,0.004,0.05589,0.00677
16,0.06496,-0.03813,0.07558,-0.03237,0.07459,0.00789
17,-0.07608,-0.06035,0.07521,0.02379,0.03376,0.05171
18,,,,,,
19,-0.02629,-0.04712,-0.04041,-0.07376,-0.0232,0.04958
20,0.06782,0.05602,-0.03082,-0.03025,0.02921,-0.05733
21,0.00931,0.03658,-0.05985,-0.06061,-0.0345,-0.05118
22,-0.03885,0.05225,-0.06038,0.02121,-0.00314,-0.00871
23,-0.02509,-0.00018,0.03632,0.01926,-0.0386,-0.01635
24,0.00114,-0.02721,0.02886,-0.05465,-0.0586,-0.11369
25,0.01671,0.05828,-0.05677,-0.02404,0.05401,0.00181
26,-0.07111,-0.06652,0.0436,-0.0519,0.03391,-0.08294
27,0.02062,0.03041,0.04016,0.05134,0.0631,-0.00019
28,-0.05433,-0.04867,-0.01908,-0.07412,-0.03959,0.01936
29,0.00559,0.0278,-0.05613,0.04548,-0.04871,-0.04798
30,-0.04404,0.00719,-0.07603,0.01422,-0.01087,-0.01728
31,-0.00319,0.03743,-0.0636,-0.0013,-0.05995,0.09336
32,-0.04112,0.00411,-0.01329,0.0768,0.03857,-0.01727
33,-0.03298,-0.0353,0.05404,-0.04915,-0.03887,0.07121
34,-0.04631,-0.03246,0.04575,-0.05141,0.01664,0.00348
35,0.00481,-0.00138,0.00668,-0.03847,-0.04744,-0.01301
36,0.00451,-0.00276,0.06053,0.01044,0.00313,0.00696
37,,,,,,
38,0.00875,-0.07074,0.04893,-0.06176,-0.03638,-0.06668
39,-0.04489,-0.04899,0.0244,0.04657,0.0277,-0.05892
40,0.04418,-0.05184,-0.00191,0.05875,-0.07115,-0.06685
41,-0.07639,-0.05783,-0.04186,-0.01162,-0.06939,-0.05558
42,0.06125,-0.00154,0.05945,0.00592,-0.05876,0.01461
43,-0.01681,0.04081,0.07389,0.04174,0.02669,-0.03844
44,-0.05853,0.07291,-0.00854,0.05889,0.05016,-0.02501
45,0.0723,-0.0242,-0.01023,0.04251,0.0235,0.02074
46,-0.04721,0.0682,0.07018,-0.0408,0.00367,0.01246
47,0.04974,-0.05437,-0.06502,0.07762,-0.02057,0.01649
48,0.01313,0.03345,0.07146,0.02677,0.03863,-0.0061
49,-0.01947,0.01878,-0.00046,-0.02241,0.03522,0.01607
50,-0.0508,-0.04886,0.03644,0.01436,0.05801,-0.00421
51,0.02698,0.06706,-0.03079,0.0308,0.05551,-0.02613
52,-0.04723,0.05758,-0.05066,0.0335,0.05161,0.07597
53,-0.03302,0.07818,-0.06998,0.00408,-0.0686,0.07718
54,-0.05338,-0.07265,0.01534,0.05044,-0.05608,0.0197
55,-0.07778,0.04175,-0.03802,-0.03568,-0.06959,-0.06658
56,,,,,,
57,-0.00161,0.0449,-0.01905,0.04178,0.07707,-0.01267
58,0.04498,-0.02112,0.06443,0.05816,0.06765,-0.03764
59,-0.0409,0.03486,0.04586,-0.03957,0.05815,0.04762
60,-0.07068,-0.0565,0.0321,0.06189,-0.07145,-0.01429
61,-0.05693,0.04481,0.07124,-0.03492,-0.03528,0.021
62,-0.00239,0.07738,-0.03028,0.05146,0.04289,0.06364
63,0.01938,-0.07384,0.03343,-0.05359,-0.05423,-0.06389
64,0.02466,0.05554,-0.02723,-0.04196,-0.04368,0.04395
65,0.05713,-0.01529,-0.00795,-0.00919,-0.05566,0.005
66,-0.00348,0.06548,-0.02694,0.02856,-0.01868,0.0322
67,-0.02483,-0.01152,0.00525,0.00973,0.00939,-0.02216
68,0.02876,0.01948,0.0103,-0.00118,0.01201,-0.00844
69,-0.04877,-0.06868,-0.07653,0.03346,0.00895,0.11639
70,0.07422,0.05843,-0.06827,-0.06785,-0.02488,0.02108
71,0.03848,-0.04951,-0.01341,0.0139,0.03982,-0.01281
72,-0.07366,0.00592,0.00109,-0.00159,-0.02771,-0.00544
73,-0.01358,-0.00274,0.05351,0.07656,0.07164,0.0302
74,0.07254,0.02312,-0.00196,0.01974,0.0122,0.08972
75,,,,,,
76,-0.02018,0.01087,0.01671,0.05686,-0.05671,0.02361
77,0.02244,0.02632,-0.04634,0.0152,0.03298,0.03388
78,0.04393,-0.05123,-0.06923,-0.07494,-0.01577,-0.05658
79,-0.07174,-0.03261,-0.01357,0.05713,-0.03447,-0.0555
80,0.03939,0.0382,0.05441,0.04069,-0.02083,0.07549
81,-0.03991,0.04846,-0.02874,0.06435,0.02323,0.02822
82,-0.02668,-0.03803,0.0061,-0.0641,0.02875,-0.06094
83,-0.05957,0.07487,0.02764,0.07874,0.01424,-0.06575
84,-0.01404,-0.07662,0.05316,-0.04654,-0.04015,-0.09195
85,0.01403,0.01648,-0.06198,0.02311,-0.06921,0.01854
86,0.00523,0.04913,0.07314,0.07151,0.01101,0.01467
87,0.01501,0.05508,0.02218,0.02949,-0.02445,0.00409
88,-0.05343,-0.02016,0.01712,0.04352,0.00901,-0.04022
89,-0.07166,0.00378,-0.05561,-0.07772,-0.05536,0.0401
90,0.03367,0.01419,0.0071,0.02442,0.06342,-0.04707
91,-0.07373,-0.01855,-0.04092,-0.0049,-0.05118,-0.07394
92,-0.06282,-0.0208,-0.07162,-0.02724,0.04967,0.0032
93,-0.0279,-0.06478,0.06465,0.07181,0.0418,-0.02235
94,,,,,,
95,0.04221,0.04486,-0.06104,-0.00973,-0.06887,-0.00695
96,-0.04932,0.05406,0.06682,-0.00267,-0.04458,-0.00663
97,-0.07847,-0.03513,0.06352,0.02089,-0.01476,-0.03765
98,0.01443,-0.03205,0.05328,0.04304,-0.00314,0.00344
99,0.00691,-0.04859,-0.05774,0.03938,-0.02062,0.0067
100,0.03487,0.04905,0.06418,0.06389,0.03689,-0.07362
101,-0.0525,-0.03983,0.03317,0.0342,0.04833,0.04965
102,-0.00515,-0.05317,0.0439,-0.06922,-0.03049,-0.04162
103,-0.07241,0.03456,-0.03667,0.05263,-0.0555,0.00804
104,-0.06953,0.03676,0.03981,0.05666,0.05492,-0.00046
105,0.03647,-0.01506,-0.03297,-0.00433,-0.07079,-0.00666
106,0.05504,0.03544,-0.04663,-0.07181,0.04882,0.09983
107,-0.05543,0.03578,0.03279,0.02493,-0.02884,-0.0166
108,0.03358,0.03315,-0.00715,0.01978,-0.00398,-0.00581
109,0.05494,-0.04245,0.01559,0.03994,-0.06812,0.02109
110,0.03395,-0.00381,0.05561,0.03547,0.0425,0.01392
111,0.02395,-0.05838,-0.00026,-0.04891,0.06889,0.0418
112,-0.07478,0.03308,0.05557,-0.02059,-0.03185,-0.03743
113,,,,,,
114,0.01503,-0.0601,-0.01814,-0.05101,0.01154,-0.03125
115,0.00602,0.04713,0.04331,0.06394,0.02625,0.04891
116,-0.02337,0.06986,-0.06874,0.04732,0.04708,0.00175
117,-0.00627,-0.01946,0.06777,-0.0353,0.05866,-0.03029
118,-0.0435,0.07439,-0.06713,-0.07185,-0.0438,-0.01594
119,-0.0031,0.07366,0.01679,-0.0561,-0.02294,-0.0073
120,0.0367,0.05187,-0.0036,0.01201,0.01973,0.02512
121,0.00947,0.06443,-0.00117,0.06346,0.06468,-0.09232
122,-0.04027,-0.0551,0.00114,-0.05589,0.01424,0.02068
123,-0.07931,0.0039,0.02103,-0.0076,-0.04341,-0.00542
124,-0.02588,-0.0583,0.01451,0.01087,0.02646,-0.0217
125,0.03186,0.05381,0.05905,0.01247,-0.06455,0.01317
126,0.00438,0.01423,-0.01881,-0.03101,-0.03369,0.04198
