,0,1,2,3,4,5
0,-0.02767,0.07403,-0.01318,-0.04164,0.02637,0.00684
1,-0.0031,0.07366,0.01679,-0.0561,-0.02294,-0.0073
2,0.05366,0.05071,0.07495,0.01806,0.04817,-0.02314
3,-0.04281,-0.00671,0.0152,0.01724,-0.04774,0.05561
4,0.02698,0.06706,-0.03079,0.0308,0.05551,-0.02613
5,-0.07396,0.00421,0.04883,0.01852,-0.02843,0.05646
6,0.0723,-0.0242,-0.01023,0.04251,0.0235,0.02074
7,0.02268,-0.00907,-0.07491,0.05338,0.02941,-0.02647
8,-0.05536,-0.02315,0.01356,0.04803,-0.05058,-0.01198
9,0.07574,-0.01518,-0.04786,0.0385,-0.0136,0.02485
10,-0.05543,0.03578,0.03279,0.02493,-0.02884,-0.0166
11,-0.01986,-0.06173,-0.03387,0.05872,-0.02051,-0.01715
12,0.0457,-0.04092,0.01565,-0.04845,-0.06167,0.016
13,-0.01022,-0.03703,0.07755,0.01199,0.02103,0.00029
14,-0.06253,-0.0023,0.02807,-0.05405,-0.05585,0.05086
15,-0.05693,0.04481,0.07124,-0.03492,-0.03528,0.021
16,0.03939,0.0382,0.05441,0.04069,-0.02083,0.07549
17,-0.05859,-0.00417,-0.01202,-0.00279,0.04346,0.01716
18,,,,,,
19,-0.02011,0.06936,0.04891,-0.05508,-0.00108,-0.00654
20,0.0367,0.05187,-0.0036,0.01201,0.01973,0.02512
21,-0.0215,-0.00141,0.04331,0.01414,-0.0335,0.00837
22,-0.04444,-0.04997,-0.00564,0.02727,-0.06296,0.05802
23,-0.02509,-0.00018,0.03632,0.01926,-0.0386,-0.01635
24,-0.00515,-0.05317,0.0439,-0.06922,-0.03049,-0.04162
25,0.00986,0.03658,0.0735,0.03715,0.05651,0.00562
26,-0.0508,-0.04886,0.03644,0.01436,0.05801,-0.00421
27,-0.07789,-0.03719,-0.03581,-0.02478,-0.01431,0.06691
28,-0.05343,-0.02016,0.01712,0.04352,0.00901,-0.04022
29,-0.02572,-0.0457,0.01209,0.05794,0.00844,0.02213
30,0.03186,0.05381,0.05905,0.01247,-0.06455,0.01317
31,0.00191,0.02058,-0.06484,-0.00139,0.02258,-0.08761
32,0.06927,0.06019,0.05523,-0.07176,-0.07345,-0.06101
33,-0.06591,0.04307,0.04754,-0.00596,0.06873,-0.02119
34,-0.07344,-0.01629,-0.04273,-0.04344,-0.06635,-0.0676
35,0.04657,-0.03687,0.03107,0.05969,-0.03344,0.02547
36,-0.06127,-0.05873,-0.05895,0.00998,0.04485,0.00209
37,,,,,,
38,0.07422,0.05843,-0.06827,-0.06785,-0.02488,0.02108
39,0.01655,0.06086,-0.00188,-0.07499,-0.06582,0.07778
40,0.01806,0.04082,-0.0435,-0.01507,0.01309,0.03019
41,0.01443,-0.03205,0.05328,0.04304,-0.00314,0.00344
42,0.02039,0.0583,-0.07553,-0.04323,0.00144,-0.02683
43,0.01841,-0.0615,0.0669,-0.06002,0.07398,-0.01714
44,0.01372,0.00505,0.04232,-0.03475,-0.03481,-0.03134
45,-0.01325,-0.05509,0.02824,0.0493,0.00057,-0.06846
46,-0.0181,-0.00371,0.02263,0.02855,-0.04298,-0.01224
47,0.06921,0.0357,-0.04195,-0.03796,-0.03702,0.08644
48,0.00523,0.04913,0.07314,0.07151,0.01101,0.01467
49,0.04418,-0.05184,-0.00191,0.05875,-0.07115,-0.06685
50,0.04249,0.00303,-0.02622,-0.0322,-0.0619,-0.04437
51,0.07667,-0.04172,0.03053,0.07794,-0.02906,-0.0657
52,-0.05797,0.05695,0.07392,-0.02392,-0.00834,0.01254
53,0.06596,0.04295,0.06082,-0.02437,0.02807,0.04745
54,-0.07068,-0.0565,0.0321,0.06189,-0.07145,-0.01429
55,-0.01417,0.0674,0.03081,0.03622,-0.05935,-0.0492
56,,,,,,
57,0.03147,0.00203,-0.00744,-0.00568,0.04763,-0.0192
58,0.07641,-0.00537,-0.05043,-0.00313,0.04096,0.02804
59,-0.02802,0.0154,0.01483,0.05154,-0.00611,0.00262
60,0.03173,0.02041,-0.07246,-0.03946,-0.01889,-0.0271
61,0.00875,-0.04854,-0.07616,0.01706,-0.06396,0.0669
62,0.01926,-0.06012,-0.0766,-0.07082,-0.06905,0.0572
63,-0.01311,0.01757,-0.00184,-0.01351,0.03229,-0.02544
64,-0.05162,-0.04042,0.05144,-0.05478,0.07523,-0.00669
65,0.04393,-0.05123,-0.06923,-0.07494,-0.01577,-0.05658
66,-0.07478,0.03308,0.05557,-0.02059,-0.03185,-0.03743
67,-0.0722,0.06879,-0.0268,0.02426,-0.01293,0.02304
68,0.01735,0.05825,-0.03495,0.0039,-0.04653,0.01458
69,0.06709,0.00785,-0.01025,-0.06482,-0.04862,-0.03009
70,0.05378,-0.06,-0.07097,0.00392,0.02014,-0.02215
71,0.00602,0.04713,0.04331,0.06394,0.02625,0.04891
72,-0.02921,0.04592,-0.06393,-0.03095,-0.02034,-0.00434
73,-0.00504,-0.05092,-0.04632,-0.00459,0.07247,-0.00022
74,-0.04321,-0.04836,-0.058,0.004,0.05589,0.00677
75,,,,,,
76,0.07254,0.02312,-0.00196,0.01974,0.0122,0.08972
77,-0.05179,0.00268,0.04888,-0.02118,0.03681,0.02333
78,0.03376,-0.00131,-0.0702,0.0488,-0.03168,-0.02588
79,-0.01041,0.00747,-0.03688,-0.03215,-0.06199,0.00644
80,0.02466,0.05554,-0.02723,-0.04196,-0.04368,0.04395
81,0.00317,-0.07322,-0.06399,0.0333,-0.00883,0.01912
82,0.03199,-0.0182,-0.0075,-0.07411,-0.02128,-0.01542
83,0.02574,-0.05592,0.03535,-0.02137,-0.01391,0.01306
84,0.03576,0.03334,0.00459,0.04328,0.02356,0.07446
85,-0.04877,-0.06868,-0.07653,0.03346,0.00895,0.11639
86,0.04221,0.04486,-0.06104,-0.00973,-0.06887,-0.00695
87,0.06643,-0.00283,-0.02644,0.05433,-0.02728,-0.07067
88,-0.00435,-0.06599,-0.01803,0.00217,-0.03818,0.05855
89,0.00798,-0.02312,0.02777,0.07523,-0.00905,-0.04162
90,0.00875,-0.07074,0.04893,-0.06176,-0.03638,-0.06668
91,0.01483,-0.07044,0.03276,0.05109,-0.02399,0.0495
92,0.04967,-0.06546,-0.02978,0.05975,0.05358,0.00344
93,-0.06357,-0.06768,-0.02691,0.0551,-0.07461,-0.07459
94,,,,,,
95,0.02434,0.00516,-0.02694,0.04099,0.02821,0.03972
96,-0.07931,0.0039,0.02103,-0.0076,-0.04341,-0.00542
97,0.02042,-0.01014,-0.07037,-0.00211,-0.06515,0.05204
98,-0.04013,-0.04685,-0.01829,-0.07412,0.05215,0.00617
99,0.00299,-0.05635,0.02354,0.06829,0.03682,0.0508
100,0.00931,0.03658,-0.05985,-0.06061,-0.0345,-0.05118
101,-0.05957,0.07487,0.02764,0.07874,0.01424,-0.06575
102,0.05301,-0.07481,0.05873,0.06949,-0.00403,0.00295
103,0.02651,-0.0482,0.00472,-0.03678,-0.03174,-0.02634
104,0.02076,-0.05086,-0.03393,-0.05812,-0.03136,0.02365
105,0.07174,-0.04756,0.03661,0.07645,-0.03272,0.01092
106,-0.0132,0.05698,-0.04436,-0.06254,-0.04272,-0.00418
107,0.01007,0.05738,-0.02813,-0.0057,0.04455,-0.01575
108,-0.05645,-0.00674,-0.00477,-0.00016,-0.04995,-0.0205
109,0.00219,0.03983,0.06959,-0.05956,-0.01827,0.00535
110,-0.02762,-0.02471,-0.0379,0.03238,-0.02783,-0.0415
111,0.03618,-0.05991,-0.06978,0.02457,0.07269,0.01037
112,0.07082,0.03704,0.07433,0.02099,0.00156,-0.00222
113,,,,,,
114,-0.06721,-0.01941,0.04891,0.00636,0.03669,-0.00828
115,0.07598,-0.07152,0.04771,-0.05469,0.00991,0.07419
116,0.03748,0.00845,-0.02479,-0.01072,-0.02346,-0.04776
117,0.04543,0.00523,-0.07031,0.0133,-0.00707,0.04842
118,-0.02498,0.02063,0.01045,-0.07267,-0.00211,0.07239
119,-0.06452,0.06427,-0.00226,-0.05366,-0.02574,0.0634
120,-0.07375,-0.01931,0.0121,-0.01548,-0.01861,0.02312
121,-0.04631,-0.03246,0.04575,-0.05141,0.01664,0.00348
122,-0.05133,0.06936,-0.00162,0.00595,-0.04669,0.01276
123,0.07092,0.01469,-0.03827,-0.06008,0.05013,-0.04676
124,-0.03991,0.04846,-0.02874,0.06435,0.02323,0.02822
125,0.0583,-0.06368,-0.05863,-0.04502,0.07196,0.02482
126,-0.02444,0.02591,-0.00769,0.00736,-0.03452,0.00203
127,0.07229,-0.06539,-0.01977,0.06422,0.00913,-0.05662
128,-0.04721,0.0682,0.07018,-0.0408,0.00367,0.01246
129,0.06652,-0.0181,0.07753,-0.04226,0.01696,-0.02284
130,-0.06282,-0.0208,-0.07162,-0.02724,0.04967,0.0032
131,-0.07616,-0.06949,-0.07029,-0.01758,0.00844,-0.01009
132,,,,,,
133,0.06413,0.06691,-0.02942,0.06188,0.04834,0.01418
134,0.05387,0.02457,-0.02841,0.04201,-0.00663,0.01368
135,0.05413,0.0442,0.01073,-0.063,-0.01146,-0.0541
136,0.00114,-0.02721,0.02886,-0.05465,-0.0586,-0.11369
137,-0.074,-0.04425,-0.07526,-0.01728,0.03994,-0.04332
138,1e-05,-0.07024,-0.02587,0.03802,0.04992,-0.02039
139,0.0518,0.06358,0.07138,-0.06073,-0.05957,-0.01008
140,-0.04112,0.00411,-0.01329,0.0768,0.03857,-0.01727
141,-0.023,0.07096,-0.01672,-0.01659,-0.01344,-0.00597
142,0.07494,0.00405,-0.05277,-0.04932,0.0127,0.03587
143,-0.05395,0.0519,-0.01421,-0.0359,0.0374,-0.0529
144,0.04602,0.05524,-0.04805,-0.05882,-0.02648,0.00587
145,0.0702,0.07074,-0.04919,-0.01118,-0.03539,0.00876
146,0.01141,-0.00271,0.0061,-0.03898,-0.0056,0.03195
