,0,1,2,3,4,5
0,0.03279,-0.02015,0.03517,-0.04318,0.00612,0.07156
1,0.06597,-0.01516,0.02933,0.00554,-0.01788,0.00116
2,0.07422,0.05843,-0.06827,-0.06785,-0.02488,0.02108
3,-0.07564,-0.06963,-0.02179,-0.03795,0.02633,-0.06515
4,0.01806,0.04082,-0.0435,-0.01507,0.01309,0.03019
5,0.00351,-0.05638,-0.03434,0.01334,-0.00043,-0.0531
6,1e-05,-0.07024,-0.02587,0.03802,0.04992,-0.02039
7,-0.04631,-0.03246,0.04575,-0.05141,0.01664,0.00348
8,0.00986,0.03658,0.0735,0.03715,0.05651,0.00562
9,0.06011,-0.01114,-0.06011,-0.0314,-0.03464,0.056
10,0.05804,-0.01288,0.00225,0.06118,0.04377,0.04758
11,-0.01947,0.01878,-0.00046,-0.02241,0.03522,0.01607
12,0.00049,-0.07136,-0.01472,0.00949,0.07634,0.0503
13,-0.0127,-0.04101,0.00413,0.00809,0.02495,-0.05137
14,-0.00435,-0.06599,-0.01803,0.00217,-0.03818,0.05855
15,0.01483,-0.07044,0.03276,0.05109,-0.02399,0.0495
16,0.04657,-0.03687,0.03107,0.05969,-0.03344,0.02547
17,-0.04321,-0.04836,-0.058,0.004,0.05589,0.00677
18,,,,,,
19,0.02042,-0.01014,-0.07037,-0.00211,-0.06515,0.05204
20,0.07254,0.02312,-0.00196,0.01974,0.0122,0.08972
21,0.02698,0.06706,-0.03079,0.0308,0.05551,-0.02613
22,-0.01041,0.00747,-0.03688,-0.03215,-0.06199,0.00644
23,-0.05162,-0.04042,0.05144,-0.05478,0.07523,-0.00669
24,-0.01325,-0.05509,0.02824,0.0493,0.00057,-0.06846
25,0.05083,0.00706,-0.03735,-0.03517,0.0384,-0.0325
26,-0.07778,0.04175,-0.03802,-0.03568,-0.06959,-0.06658
27,-0.0508,-0.04886,0.03644,0.01436,0.05801,-0.00421
28,0.06709,0.00785,-0.01025,-0.06482,-0.04862,-0.03009
29,0.04418,-0.05184,-0.00191,0.05875,-0.07115,-0.06685
30,-0.02483,-0.01152,0.00525,0.00973,0.00939,-0.02216
31,0.06496,-0.03813,0.07558,-0.03237,0.07459,0.00789
32,-0.01778,-0.02409,-0.01681,-0.03728,0.01116,-0.03137
33,-0.02067,0.0318,-0.00909,-0.06582,0.05364,0.04815
34,0.03939,0.0382,0.05441,0.04069,-0.02083,0.07549
35,-0.04543,-0.03045,-0.03897,-0.01934,-0.05839,-0.0734
36,-0.06357,-0.06768,-0.02691,0.0551,-0.07461,-0.07459
37,,,,,,
38,0.06413,0.06691,-0.02942,0.06188,0.04834,0.01418
39,0.05318,-0.01974,-0.00943,-0.06401,-0.00965,0.03061
40,0.00114,-0.02721,0.02886,-0.05465,-0.0586,-0.11369
41,-0.05179,0.00268,0.04888,-0.02118,0.03681,0.02333
42,-0.07375,-0.01931,0.0121,-0.01548,-0.01861,0.02312
43,-0.01311,0.01757,-0.00184,-0.01351,0.03229,-0.02544
44,0.00608,0.07603,-0.01001,-0.03478,-0.04974,0.12006
45,-0.04112,0.00411,-0.01329,0.0768,0.03857,-0.01727
46,-0.03991,0.04846,-0.02874,0.06435,0.02323,0.02822
47,0.07229,-0.06539,-0.01977,0.06422,0.00913,-0.05662
48,-0.04721,0.0682,0.07018,-0.0408,0.00367,0.01246
49,0.01144,0.07094,-0.04487,0.0635,0.01173,-0.05434
50,-0.02629,-0.04712,-0.04041,-0.07376,-0.0232,0.04958
51,0.00278,0.02513,0.0758,0.00887,0.07849,0.0396
52,-0.05797,0.05695,0.07392,-0.02392,-0.00834,0.01254
53,0.0457,-0.04092,0.01565,-0.04845,-0.06167,0.016
54,-0.07111,-0.06652,0.0436,-0.0519,0.03391,-0.08294
55,0.02062,0.03041,0.04016,0.05134,0.0631,-0.00019
56,,,,,,
57,0.01071,-1e-05,-0.01041,-0.03506,0.05734,-0.03074
58,-0.074,-0.04425,-0.07526,-0.01728,0.03994,-0.04332
59,0.0367,0.05187,-0.0036,0.01201,0.01973,0.02512
60,-0.0215,-0.00141,0.04331,0.01414,-0.0335,0.00837
61,0.02039,0.0583,-0.07553,-0.04323,0.00144,-0.02683
62,0.03487,0.04905,0.06418,0.06389,0.03689,-0.07362
63,-0.02509,-0.00018,0.03632,0.01926,-0.0386,-0.01635
64,-0.05445,0.06766,-0.04104,0.06258,-0.0595,0.03732
65,-0.00405,0.01872,0.03742,0.00222,0.07689,-0.00844
66,-0.07478,0.03308,0.05557,-0.02059,-0.03185,-0.03743
67,-0.02572,-0.0457,0.01209,0.05794,0.00844,0.02213
68,-0.02444,0.02591,-0.00769,0.00736,-0.03452,0.00203
69,-0.04877,-0.06868,-0.07653,0.03346,0.00895,0.11639
70,0.03014,-0.02826,0.03266,-0.01941,-0.00228,-0.02146
71,-0.01022,-0.03703,0.07755,0.01199,0.02103,0.00029
72,-0.05853,0.07291,-0.00854,0.05889,0.05016,-0.02501
73,0.01758,-0.03301,0.0011,-0.04287,0.07093,0.03258
74,-0.07068,-0.0565,0.0321,0.06189,-0.07145,-0.01429
75,,,,,,
76,-0.02788,-0.05056,-0.03895,-0.02305,-0.06897,0.05219
77,0.03244,-0.04508,0.07502,0.04298,0.02404,-0.03015
78,0.05413,0.0442,0.01073,-0.063,-0.01146,-0.0541
79,-0.04013,-0.04685,-0.01829,-0.07412,0.05215,0.00617
80,-0.07174,-0.03261,-0.01357,0.05713,-0.03447,-0.0555
81,-0.04096,-0.07417,-0.00735,-0.01809,0.04252,-0.07822
82,-0.04799,-0.00063,0.01019,-0.02976,0.07735,-0.04338
83,0.02876,0.01948,0.0103,-0.00118,0.01201,-0.00844
84,-0.07749,0.05616,-0.03917,0.05991,-0.07526,0.01358
85,0.0518,0.06358,0.07138,-0.06073,-0.05957,-0.01008
86,-0.01202,0.02619,0.00426,-0.05164,0.06017,0.07737
87,0.00523,0.04913,0.07314,0.07151,0.01101,0.01467
88,-0.06591,0.04307,0.04754,-0.00596,0.06873,-0.02119
