-0.0124404,-0.0141888,-0.0133733,-0.016487,-0.0084945,-0.0080392,-0.0060157,-0.0061071,-0.0111354,-0.013503,-0.0002518,-0.0031553,-0.0133947,-0.0130346,-0.0008672,-0.0013006,-0.0072872,-0.0069932,-0.00864,-0.0066768,-0.009014,-0.0080294,-0.0067074,-0.0068481,-0.0018191,-0.0117418,0.0008565,-0.0034861,-0.0037983,-0.0206024,-0.0220555,-0.017719,-0.0137156,-0.0128169,-0.0096408,-0.0189356,-0.0187353,-0.0164051,-0.0167672,-0.021543,-0.0184943,-0.0182494,-0.0202746,-0.0117807,-0.0125398,0.007183,0.00305,-0.0099893,-0.0114637,-0.0147461,-0.0080348,-0.007034,-0.0085663,-0.0180433,-0.0177736,-0.0170044,-0.0128411,-0.0108433,-0.0134641,-0.0093935,-0.011369,-0.0064648,-0.0089266,-0.015988,-0.0141225,-0.0180586,-0.0139177,-0.0128534,-0.013614,-0.0115709,-0.0067864,-0.0106979,-0.0066873,-0.0078801,0.0102019,-0.0050331,0.0155582,-0.0071361,0.0051164,-0.0037009,target_O1,target_O2,target_O3,target_O4
0.318349,0.320372,0.308061,0.300018,0.354946,0.362384,0.352177,0.359675,0.324235,0.320475,0.3997,0.388655,0.32071,0.330254,0.388408,0.399899,0.34925,0.361485,0.355068,0.367871,0.352619,0.365898,0.370417,0.354933,0.363072,0.341616,0.397835,0.38446,0.377442,0.301053,0.299496,0.31183,0.342929,0.361436,0.361894,0.300373,0.295972,0.300192,0.303829,0.28312,0.287903,0.289187,0.28787,0.317886,0.306896,0.351272,0.354302,0.32541,0.317142,0.317123,0.338008,0.339429,0.34747,0.283023,0.281273,0.30839,0.339121,0.342784,0.341225,0.341086,0.310182,0.341601,0.343209,0.314703,0.325239,0.297651,0.328518,0.314115,0.326551,0.313721,0.347024,0.32762,0.304996,0.295464,0.418139,0.337516,0.427012,0.341321,0.346332,0.352248,0.03247,0.03075,0.03167,0.03133
0.513896,0.519248,0.498996,0.49302,0.557563,0.571549,0.556916,0.566254,0.521146,0.517639,0.613771,0.608012,0.521549,0.529818,0.604731,0.623476,0.549637,0.567718,0.554721,0.578913,0.559992,0.57859,0.586703,0.56337,0.566531,0.54155,0.621947,0.603638,0.591688,0.495163,0.492722,0.507459,0.543661,0.572144,0.568575,0.491115,0.484999,0.491618,0.498159,0.473897,0.478377,0.475917,0.476441,0.514532,0.500489,0.55444,0.560811,0.519027,0.511698,0.510902,0.538659,0.53952,0.550474,0.468697,0.467034,0.507242,0.552469,0.547083,0.547653,0.546857,0.50449,0.540757,0.545062,0.515302,0.523618,0.488951,0.532453,0.511024,0.527554,0.50854,0.563194,0.537689,0.494401,0.482325,0.627075,0.529565,0.636851,0.535215,0.537864,0.548366,0.00636,0.00394,0.00476,0.00457
0.560436,0.567206,0.541714,0.536807,0.607573,0.623656,0.608471,0.619397,0.57093,0.563745,0.668682,0.664902,0.567904,0.577001,0.661948,0.683585,0.598766,0.618786,0.603717,0.630968,0.613542,0.633277,0.639282,0.614392,0.613823,0.590196,0.68404,0.662378,0.648311,0.535628,0.535805,0.554152,0.590815,0.625145,0.619678,0.531261,0.526422,0.532813,0.540748,0.514573,0.517115,0.514128,0.513259,0.556314,0.541682,0.599253,0.605517,0.563186,0.55658,0.554411,0.582687,0.583548,0.596406,0.506816,0.505657,0.550403,0.605253,0.59518,0.594842,0.593522,0.550363,0.589111,0.593289,0.561846,0.569753,0.533085,0.574446,0.554578,0.570557,0.552421,0.61174,0.583777,0.531628,0.521455,0.675557,0.571927,0.686251,0.576128,0.577739,0.591261,0.00367,0.00022,0.00194,0.00118
0.483315,0.488042,0.468524,0.462489,0.52727,0.540537,0.526411,0.536563,0.491458,0.486921,0.583127,0.575582,0.488787,0.497541,0.574225,0.591972,0.519618,0.537501,0.525635,0.548132,0.530439,0.548446,0.554398,0.531864,0.535218,0.511929,0.590759,0.572097,0.561917,0.462766,0.461253,0.477117,0.512037,0.541001,0.537371,0.459141,0.453981,0.459882,0.466249,0.44174,0.445821,0.444323,0.443889,0.481957,0.468598,0.522234,0.527463,0.489133,0.48167,0.479528,0.506402,0.507357,0.51835,0.436675,0.435156,0.474197,0.518876,0.515431,0.514844,0.514194,0.47433,0.511141,0.514777,0.482911,0.492574,0.458932,0.499736,0.480411,0.49445,0.476472,0.529098,0.504633,0.462196,0.450919,0.597691,0.499206,0.607203,0.504214,0.506697,0.518102,0.01184,0.00992,0.01043,0.01042
0.649029,0.65632,0.62835,0.624558,0.693823,0.712687,0.696482,0.705614,0.656173,0.65133,0.755897,0.75572,0.658237,0.666053,0.750278,0.773231,0.684534,0.704502,0.688899,0.719825,0.701086,0.721872,0.728514,0.702,0.699615,0.676954,0.771127,0.751348,0.736065,0.625536,0.624077,0.641197,0.679541,0.714056,0.709536,0.620116,0.613331,0.621396,0.629912,0.60323,0.605498,0.599656,0.601544,0.644448,0.629312,0.687374,0.695813,0.647088,0.641849,0.640511,0.671637,0.671689,0.684567,0.592091,0.590301,0.641814,0.697594,0.682506,0.685101,0.683767,0.63601,0.673445,0.679265,0.651368,0.657021,0.620475,0.664901,0.642154,0.662493,0.642224,0.704072,0.674129,0.619138,0.607117,0.760971,0.656971,0.770102,0.662763,0.662979,0.676526,0.00879,0.00542,0.0072,0.00634
0.512854,0.518486,0.493414,0.487332,0.555023,0.56998,0.553126,0.563056,0.516553,0.513469,0.611446,0.602984,0.51563,0.524254,0.603539,0.621226,0.544777,0.561358,0.551614,0.574579,0.556151,0.574246,0.578139,0.555731,0.557996,0.536655,0.617385,0.599216,0.589277,0.488304,0.488616,0.505374,0.541533,0.575458,0.566716,0.486002,0.482043,0.48272,0.490558,0.466745,0.469463,0.467811,0.468804,0.504895,0.489182,0.545811,0.551471,0.508788,0.502307,0.502676,0.528198,0.530189,0.540458,0.451577,0.450213,0.499493,0.54312,0.538804,0.536727,0.532648,0.493027,0.533913,0.537377,0.50558,0.516157,0.483205,0.519816,0.498161,0.520778,0.502182,0.548228,0.522488,0.485718,0.47181,0.616062,0.520126,0.627132,0.522811,0.52416,0.536661,0.05084,0.04979,0.05071,0.05041
0.25269,0.253605,0.242606,0.235255,0.28598,0.29196,0.282614,0.290701,0.259826,0.25307,0.32798,0.316404,0.25342,0.263879,0.317077,0.326527,0.281534,0.292118,0.286611,0.296914,0.28411,0.295532,0.299871,0.286214,0.293576,0.273807,0.326411,0.312309,0.30791,0.235291,0.234948,0.248576,0.274106,0.290073,0.292641,0.235016,0.232486,0.236564,0.239704,0.220363,0.224604,0.22782,0.223882,0.251518,0.24353,0.283522,0.283874,0.26082,0.253169,0.251771,0.269538,0.272001,0.279699,0.222646,0.220592,0.241764,0.27056,0.275062,0.27181,0.272716,0.246157,0.275133,0.275366,0.248335,0.257927,0.232879,0.260714,0.252619,0.257878,0.249229,0.276647,0.259585,0.239716,0.234905,0.350881,0.275289,0.357399,0.27696,0.282536,0.288991,0.00375,0.0011,0.00188,0.00168
0.410826,0.415536,0.399103,0.392556,0.455639,0.467272,0.45385,0.46512,0.423459,0.415891,0.507892,0.498335,0.413409,0.42349,0.499363,0.515766,0.449866,0.467772,0.455771,0.47406,0.458692,0.476839,0.479906,0.45744,0.463198,0.441346,0.516377,0.495841,0.489594,0.391309,0.391455,0.406152,0.440175,0.466657,0.463617,0.387633,0.384215,0.389501,0.395305,0.372555,0.376008,0.376304,0.373507,0.411222,0.399884,0.449991,0.453314,0.42097,0.413122,0.41033,0.435029,0.435631,0.447203,0.371044,0.369595,0.39993,0.443911,0.44205,0.440125,0.439618,0.404908,0.441439,0.443754,0.40985,0.419913,0.38955,0.428976,0.414159,0.418656,0.403896,0.454329,0.430652,0.391322,0.383514,0.528495,0.431956,0.53675,0.433969,0.438709,0.449901,-0.00886,-0.01288,-0.01104,-0.01185
0.493267,0.498431,0.47931,0.473357,0.53793,0.55126,0.537185,0.54716,0.502658,0.498011,0.593562,0.587052,0.499839,0.508438,0.58464,0.603148,0.530643,0.548958,0.53576,0.558523,0.540808,0.559576,0.566136,0.542707,0.546584,0.522493,0.60222,0.583166,0.572441,0.474186,0.472525,0.487407,0.52341,0.551924,0.548085,0.470293,0.464823,0.471025,0.477489,0.453743,0.457999,0.455815,0.455707,0.494397,0.480954,0.533923,0.539828,0.500099,0.49276,0.491353,0.518534,0.519261,0.530507,0.449809,0.448225,0.485467,0.531162,0.526415,0.526222,0.525437,0.484998,0.521556,0.525367,0.494583,0.503222,0.469351,0.512738,0.49258,0.505126,0.48722,0.542422,0.516985,0.473566,0.462549,0.607876,0.509646,0.617251,0.51474,0.517799,0.528439,-0.00747,-0.01115,-0.00958,-0.0102
