,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.454477,0.459567,0.43754,0.4308,0.497059,0.509827,0.494551,0.505483,0.460765,0.455835,0.551517,0.541708,0.455666,0.465073,0.543091,0.559884,0.487926,0.504393,0.494967,0.515422,0.498067,0.515479,0.518542,0.496896,0.500801,0.479719,0.557329,0.538473,0.530115,0.430246,0.431768,0.447452,0.482778,0.514936,0.507051,0.428554,0.425329,0.426319,0.433618,0.410193,0.412893,0.412593,0.412122,0.447675,0.433368,0.487532,0.491929,0.45444,0.447068,0.446462,0.470731,0.472552,0.482768,0.398321,0.397053,0.439372,0.481983,0.480534,0.477225,0.473707,0.437465,0.477554,0.480056,0.446682,0.458271,0.426737,0.462282,0.443205,0.460406,0.443601,0.488575,0.464115,0.428971,0.416994,0.56067,0.464741,0.57098,0.467269,0.469856,0.481055
1,0.058486,0.056842,0.054416,0.049821,0.071189,0.072372,0.072359,0.07356,0.061054,0.057477,0.089702,0.083487,0.058318,0.062874,0.085909,0.08745,0.071062,0.074081,0.072794,0.075658,0.070845,0.073402,0.075036,0.07212,0.078268,0.066617,0.088232,0.082315,0.081087,0.047908,0.046139,0.054003,0.065,0.068429,0.073387,0.048467,0.047537,0.051077,0.051105,0.040993,0.044005,0.046097,0.043509,0.056311,0.054146,0.075546,0.073179,0.062846,0.059206,0.05647,0.066066,0.067456,0.068102,0.044846,0.044908,0.051412,0.061542,0.065524,0.063334,0.066662,0.057526,0.069317,0.067131,0.05451,0.058938,0.049102,0.057417,0.056195,0.058254,0.057873,0.064012,0.056586,0.055676,0.053765,0.103395,0.069774,0.106837,0.070865,0.07793,0.076573
2,0.462516,0.467712,0.445214,0.438529,0.505071,0.518146,0.502612,0.513447,0.468457,0.463722,0.559834,0.550239,0.463984,0.473267,0.551502,0.568425,0.495787,0.512256,0.502771,0.523575,0.506065,0.523505,0.526786,0.505015,0.508732,0.487532,0.565745,0.546893,0.538309,0.43815,0.439601,0.455446,0.490902,0.523367,0.515311,0.436474,0.433172,0.434095,0.441439,0.417986,0.420671,0.420146,0.419912,0.455547,0.441017,0.495581,0.500119,0.461869,0.45464,0.454115,0.478591,0.480476,0.490668,0.40554,0.404247,0.447608,0.490333,0.488546,0.485396,0.481754,0.445044,0.485258,0.487891,0.454729,0.466222,0.434397,0.470128,0.450643,0.468766,0.451619,0.496713,0.472122,0.436716,0.424469,0.56825,0.472302,0.578715,0.474843,0.477232,0.488621
3,0.059434,0.057803,0.055408,0.050614,0.07161,0.072839,0.072672,0.073536,0.061182,0.057913,0.089661,0.084096,0.059457,0.064026,0.086067,0.087891,0.071439,0.074523,0.072856,0.076233,0.070801,0.0734,0.075714,0.072584,0.078859,0.066765,0.087778,0.081918,0.080747,0.049371,0.04756,0.053905,0.065924,0.068489,0.073848,0.049913,0.048853,0.052402,0.052377,0.042386,0.045695,0.047711,0.04517,0.057243,0.054635,0.075427,0.073503,0.063374,0.059708,0.057168,0.06723,0.068402,0.069039,0.046045,0.046043,0.052888,0.062107,0.066449,0.064327,0.067688,0.057892,0.069815,0.067699,0.055138,0.059608,0.049516,0.057989,0.056144,0.059411,0.058819,0.065076,0.057387,0.056861,0.054427,0.10276,0.070423,0.106907,0.071533,0.078964,0.076631
4,0.44745,0.452167,0.43488,0.428744,0.492833,0.504873,0.492111,0.503199,0.45948,0.453064,0.546743,0.538498,0.450858,0.460322,0.538003,0.55572,0.486563,0.505043,0.492453,0.512618,0.496817,0.515006,0.518848,0.495967,0.500789,0.478577,0.555765,0.535441,0.527742,0.427304,0.427064,0.441907,0.476921,0.505124,0.501472,0.423523,0.419293,0.425099,0.431156,0.407519,0.411468,0.410513,0.408785,0.447552,0.435389,0.487114,0.491649,0.456628,0.448885,0.446006,0.472014,0.472413,0.484084,0.405246,0.403777,0.436778,0.482381,0.479302,0.477953,0.47744,0.440998,0.477735,0.480651,0.447574,0.457092,0.425504,0.466395,0.449183,0.456181,0.439913,0.493736,0.469427,0.426611,0.417494,0.564513,0.465291,0.573258,0.468962,0.473063,0.484287
5,0.058457,0.056823,0.054483,0.049695,0.070492,0.071712,0.071566,0.072393,0.060143,0.056911,0.088368,0.082869,0.058451,0.06297,0.084867,0.086656,0.070343,0.073394,0.071733,0.075099,0.069687,0.072257,0.074564,0.071462,0.077741,0.065685,0.086501,0.080677,0.079546,0.048445,0.046642,0.052863,0.064856,0.06736,0.072694,0.048998,0.047943,0.051479,0.051443,0.041528,0.044834,0.046825,0.044308,0.056264,0.053653,0.074347,0.072423,0.062347,0.05871,0.056168,0.066209,0.067356,0.067949,0.045135,0.045155,0.05193,0.061014,0.065372,0.063247,0.066601,0.056898,0.068737,0.066613,0.054111,0.058578,0.048581,0.056983,0.05514,0.058388,0.05782,0.064041,0.056397,0.055969,0.053506,0.101383,0.069326,0.105537,0.07041,0.077898,0.075433
6,0.456691,0.461548,0.443978,0.43791,0.502127,0.51434,0.501511,0.512441,0.46845,0.46237,0.556462,0.548482,0.46059,0.469912,0.547662,0.565619,0.495709,0.514216,0.501452,0.52223,0.506234,0.524532,0.52856,0.505621,0.51026,0.487601,0.565468,0.545408,0.537184,0.4366,0.436202,0.451096,0.486297,0.514733,0.510979,0.432835,0.428327,0.434285,0.440385,0.416702,0.420718,0.419533,0.418101,0.456968,0.44455,0.496526,0.501386,0.465505,0.457849,0.455288,0.481441,0.481928,0.493395,0.414177,0.412673,0.446424,0.492236,0.488766,0.487617,0.487152,0.449989,0.486778,0.489876,0.45705,0.466509,0.434513,0.475939,0.458143,0.465965,0.449373,0.503744,0.479312,0.435994,0.426452,0.573365,0.474111,0.582271,0.478074,0.482004,0.493062
7,0.064668,0.063062,0.06036,0.055528,0.077532,0.078832,0.078505,0.079585,0.066677,0.063242,0.096494,0.090651,0.064829,0.069682,0.092463,0.094412,0.077227,0.080527,0.078816,0.082253,0.076721,0.079469,0.081907,0.078565,0.084821,0.072494,0.094526,0.088519,0.087068,0.054247,0.052442,0.05944,0.071611,0.074497,0.079954,0.054814,0.05368,0.057339,0.05739,0.046988,0.050284,0.052444,0.04977,0.062457,0.059828,0.081127,0.079211,0.068828,0.064988,0.062502,0.072664,0.073955,0.074801,0.050872,0.050799,0.057951,0.06787,0.072174,0.070079,0.073435,0.06315,0.075474,0.073385,0.060554,0.065116,0.054468,0.063262,0.0614,0.064807,0.064108,0.070581,0.062648,0.061606,0.059318,0.109924,0.07618,0.114025,0.077465,0.084616,0.082873
8,0.060074,0.058457,0.055918,0.050853,0.071855,0.073046,0.072662,0.073631,0.060938,0.057959,0.08944,0.084171,0.059421,0.064055,0.086349,0.088328,0.071593,0.074501,0.07323,0.076682,0.070899,0.073496,0.075431,0.072325,0.079044,0.06715,0.087528,0.081545,0.080935,0.049889,0.04867,0.05394,0.066926,0.069591,0.074516,0.050764,0.049691,0.052786,0.052685,0.043036,0.046232,0.048241,0.045843,0.056994,0.054091,0.074331,0.072621,0.063068,0.059386,0.057089,0.067284,0.068376,0.068761,0.045338,0.045556,0.052809,0.061502,0.066471,0.063887,0.06686,0.057262,0.069607,0.06739,0.054481,0.059526,0.049652,0.057941,0.055522,0.059366,0.058484,0.064696,0.057036,0.057252,0.054134,0.101416,0.069599,0.105985,0.07068,0.078289,0.075169
9,0.055161,0.053523,0.051376,0.046611,0.066727,0.067876,0.06785,0.068547,0.056652,0.053534,0.083983,0.078738,0.055091,0.059432,0.080777,0.082501,0.066654,0.069572,0.067925,0.071295,0.065898,0.068374,0.07068,0.067722,0.074015,0.062047,0.082204,0.076493,0.075478,0.045376,0.043612,0.049347,0.061307,0.063562,0.068827,0.045965,0.044923,0.048408,0.048305,0.038679,0.041984,0.043896,0.041468,0.052997,0.050383,0.070677,0.068798,0.05889,0.055365,0.052831,0.062804,0.063863,0.064324,0.04214,0.042208,0.048722,0.05733,0.061804,0.059618,0.062954,0.053556,0.065133,0.062969,0.050687,0.055107,0.045409,0.053631,0.051721,0.054954,0.05447,0.060613,0.053127,0.053052,0.050449,0.096658,0.065593,0.100899,0.066624,0.074309,0.07135
