,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.014059,0.012262,0.011683,0.008055,0.02127,0.021957,0.023239,0.023492,0.015652,0.012915,0.033416,0.028909,0.013237,0.015228,0.031804,0.031921,0.022135,0.023297,0.021998,0.024295,0.021011,0.022492,0.02354,0.022525,0.027985,0.017841,0.033418,0.028598,0.028231,0.005242,0.003522,0.009249,0.015859,0.017749,0.021556,0.006184,0.006038,0.008674,0.008431,0.001513,0.004401,0.005529,0.003432,0.012838,0.011673,0.030648,0.027172,0.016959,0.014865,0.011675,0.019373,0.020435,0.019639,0.004904,0.005411,0.008289,0.014507,0.017456,0.014957,0.01869,0.014223,0.021868,0.019427,0.0102,0.013027,0.007237,0.012354,0.012586,0.012861,0.014092,0.018555,0.01347,0.015816,0.014263,0.044654,0.022431,0.048709,0.021733,0.03129,0.026102
1,0.109532,0.108194,0.103892,0.097549,0.127142,0.129319,0.126795,0.129148,0.111439,0.107657,0.151492,0.144035,0.10892,0.115756,0.145548,0.149239,0.125917,0.130551,0.128988,0.133227,0.125748,0.130228,0.132247,0.126801,0.134496,0.120577,0.147756,0.14001,0.138882,0.097187,0.09595,0.103167,0.120555,0.125401,0.131357,0.097791,0.095885,0.099726,0.100126,0.087544,0.091582,0.094248,0.091286,0.106759,0.102431,0.127747,0.126907,0.114222,0.108965,0.107139,0.119674,0.121074,0.122997,0.090451,0.090069,0.101334,0.114484,0.119816,0.117567,0.120177,0.105488,0.122535,0.12098,0.103711,0.110447,0.096383,0.109275,0.105291,0.110351,0.107357,0.117063,0.106814,0.103348,0.099572,0.166786,0.123193,0.171859,0.124859,0.131518,0.131188
2,0.183954,0.18374,0.175087,0.167395,0.209419,0.213594,0.206863,0.21175,0.186789,0.182142,0.242784,0.232686,0.183124,0.192055,0.233657,0.240176,0.205894,0.213257,0.210824,0.21724,0.206943,0.214754,0.216843,0.207653,0.216153,0.199842,0.238683,0.22812,0.225531,0.168562,0.16815,0.177974,0.201486,0.211801,0.216031,0.169208,0.166577,0.169523,0.171319,0.155066,0.159474,0.162404,0.159355,0.180452,0.173172,0.206873,0.207043,0.188567,0.181548,0.181059,0.1967,0.198469,0.202704,0.155821,0.154666,0.173894,0.19398,0.199406,0.196733,0.197891,0.176691,0.200763,0.200208,0.177211,0.186302,0.166932,0.185069,0.17779,0.18669,0.180396,0.195944,0.181729,0.173045,0.167318,0.259256,0.200768,0.266723,0.202459,0.20818,0.211294
3,0.169599,0.169166,0.161303,0.153856,0.193734,0.197491,0.191551,0.196038,0.17238,0.167779,0.22555,0.215953,0.168744,0.177441,0.216938,0.222883,0.190648,0.197503,0.195392,0.201246,0.191494,0.198663,0.200713,0.192155,0.20061,0.18477,0.221512,0.211543,0.209259,0.154664,0.154172,0.163783,0.186047,0.195366,0.200025,0.155358,0.152858,0.156019,0.157552,0.141893,0.146174,0.149115,0.146018,0.166125,0.15951,0.191554,0.191518,0.174291,0.167539,0.166826,0.1818,0.183571,0.187382,0.143098,0.142067,0.159723,0.178627,0.184083,0.181511,0.182904,0.162958,0.185745,0.184967,0.162997,0.171669,0.153275,0.170328,0.163804,0.171873,0.166284,0.180579,0.167093,0.159404,0.154222,0.241971,0.185973,0.248873,0.18771,0.193501,0.196136
4,0.191809,0.191703,0.182653,0.174841,0.217924,0.22235,0.215181,0.220255,0.194679,0.190004,0.25217,0.241857,0.191003,0.200078,0.242814,0.249624,0.214179,0.221819,0.219246,0.225961,0.215337,0.223556,0.225706,0.216064,0.22464,0.208074,0.248072,0.23727,0.234482,0.176204,0.175794,0.185778,0.209869,0.220673,0.22477,0.176795,0.174087,0.176944,0.17889,0.162308,0.166772,0.169681,0.166677,0.188308,0.180707,0.215208,0.215482,0.196388,0.189235,0.188863,0.204862,0.206626,0.211067,0.162839,0.161629,0.181691,0.202427,0.207801,0.205108,0.206137,0.184269,0.20899,0.208554,0.185042,0.194339,0.174447,0.193156,0.185485,0.194818,0.18813,0.204412,0.189785,0.180561,0.174552,0.268705,0.208839,0.276421,0.210536,0.21619,0.219526
5,0.176465,0.176145,0.167891,0.160341,0.201254,0.205231,0.19889,0.203576,0.179273,0.174652,0.23382,0.223934,0.175625,0.184441,0.224928,0.231156,0.197942,0.205065,0.202808,0.208928,0.1989,0.206386,0.208471,0.199573,0.208089,0.191983,0.229725,0.219448,0.217051,0.16132,0.160873,0.170557,0.193436,0.203251,0.207741,0.161993,0.159419,0.162478,0.164146,0.148203,0.152535,0.155471,0.152406,0.172975,0.166041,0.198886,0.198958,0.181116,0.174226,0.173633,0.188937,0.1907,0.194711,0.149169,0.148078,0.166501,0.18597,0.191411,0.188797,0.190069,0.169514,0.19293,0.192263,0.169785,0.178675,0.159816,0.177386,0.170492,0.178971,0.173026,0.187914,0.174063,0.165921,0.160469,0.25026,0.193057,0.257431,0.194759,0.200529,0.203396
6,0.035558,0.033838,0.032111,0.028053,0.045365,0.046289,0.046846,0.047536,0.037415,0.034307,0.060707,0.055275,0.035138,0.038422,0.058018,0.058742,0.045632,0.047688,0.046435,0.049036,0.044952,0.0469,0.048329,0.046479,0.052171,0.041266,0.059898,0.054592,0.053713,0.025803,0.024073,0.031056,0.03973,0.042332,0.046696,0.026611,0.026084,0.029044,0.028942,0.020436,0.023341,0.025034,0.022697,0.033634,0.031997,0.051936,0.048989,0.038957,0.036155,0.033165,0.041745,0.042991,0.042848,0.023952,0.024334,0.029152,0.037198,0.040759,0.038284,0.041763,0.035063,0.044681,0.042331,0.031617,0.035201,0.027388,0.033724,0.033291,0.034758,0.035261,0.039988,0.033812,0.03475,0.033028,0.072693,0.045172,0.076424,0.045421,0.053443,0.050467
7,0.217545,0.21782,0.20759,0.199522,0.246023,0.251242,0.242706,0.248488,0.220571,0.215909,0.28282,0.271978,0.216996,0.226377,0.272805,0.280519,0.241511,0.250179,0.246875,0.254771,0.243076,0.252549,0.255018,0.244097,0.252673,0.23504,0.278919,0.267339,0.263821,0.201424,0.200937,0.211459,0.237284,0.249892,0.253376,0.201795,0.198807,0.20148,0.203883,0.186294,0.190908,0.193703,0.190835,0.214163,0.205648,0.242769,0.243394,0.222042,0.214546,0.214516,0.231605,0.233372,0.238562,0.186202,0.184831,0.20742,0.230215,0.235336,0.23264,0.233284,0.209319,0.235924,0.235923,0.210956,0.220711,0.199242,0.219765,0.210865,0.221486,0.213603,0.232408,0.216542,0.205352,0.198513,0.299472,0.235349,0.308015,0.237065,0.242612,0.246834
8,0.017548,0.015767,0.014996,0.011293,0.025193,0.025912,0.027082,0.027389,0.019171,0.016382,0.037849,0.033199,0.016797,0.019001,0.036073,0.036287,0.025956,0.027267,0.025989,0.028333,0.024909,0.026462,0.027564,0.026417,0.031913,0.02167,0.037723,0.032835,0.032377,0.008602,0.006873,0.012778,0.019758,0.021752,0.02566,0.00951,0.009295,0.011982,0.011753,0.004578,0.007484,0.008703,0.006582,0.01621,0.014963,0.034066,0.030688,0.020547,0.018339,0.015179,0.023033,0.024108,0.023416,0.008,0.008495,0.011686,0.018188,0.021264,0.018767,0.022447,0.017615,0.025588,0.023153,0.013682,0.016647,0.010533,0.015832,0.015939,0.01642,0.017528,0.022013,0.016748,0.018873,0.017274,0.049202,0.026107,0.053174,0.025585,0.034858,0.030044
9,0.655916,0.663612,0.635188,0.631583,0.700734,0.719746,0.703408,0.712614,0.663031,0.658262,0.762911,0.762969,0.665557,0.673119,0.75739,0.780251,0.691322,0.711225,0.695587,0.726659,0.708182,0.729041,0.735457,0.709212,0.706309,0.683572,0.778208,0.758449,0.743204,0.632643,0.631246,0.648209,0.686589,0.720832,0.716465,0.627069,0.620304,0.628505,0.637104,0.610145,0.612462,0.606442,0.608394,0.651682,0.636154,0.694435,0.703025,0.653836,0.648724,0.647663,0.678676,0.678817,0.691762,0.598839,0.596865,0.64905,0.704975,0.689577,0.692272,0.690992,0.642755,0.680132,0.686047,0.658613,0.663878,0.627334,0.672095,0.649209,0.669431,0.649411,0.711511,0.681336,0.62628,0.614,0.767576,0.664017,0.77663,0.669647,0.669821,0.683452
