,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.052834,0.051169,0.049231,0.044469,0.064054,0.06516,0.065235,0.065864,0.054208,0.051184,0.080822,0.075794,0.05265,0.056851,0.077857,0.079563,0.064078,0.066914,0.065281,0.068635,0.063282,0.065668,0.067914,0.065053,0.071434,0.059553,0.079169,0.073516,0.072666,0.0432,0.041506,0.046887,0.058782,0.06091,0.066098,0.043835,0.042799,0.046252,0.046074,0.03669,0.03997,0.041819,0.039445,0.05065,0.048053,0.067967,0.066109,0.056451,0.052985,0.050472,0.06039,0.061378,0.06173,0.040036,0.040149,0.046383,0.054685,0.059215,0.057003,0.060339,0.051211,0.062581,0.060376,0.048221,0.052613,0.04323,0.051304,0.049346,0.052491,0.051996,0.058194,0.050857,0.050981,0.0483,0.09333,0.062885,0.097592,0.063882,0.071725,0.0684
1,0.054731,0.053089,0.050969,0.046198,0.066225,0.067374,0.067355,0.068041,0.056191,0.053099,0.08339,0.078196,0.054645,0.058963,0.080231,0.081948,0.066168,0.069072,0.067421,0.070788,0.065397,0.067862,0.070168,0.067224,0.073528,0.061566,0.081638,0.075927,0.074948,0.044971,0.043219,0.048886,0.060844,0.06306,0.068315,0.045573,0.044528,0.048008,0.047896,0.038305,0.041611,0.043512,0.041094,0.052564,0.049948,0.070191,0.068309,0.058433,0.05492,0.052395,0.06236,0.063408,0.063841,0.041751,0.041827,0.048299,0.056836,0.061325,0.059136,0.06247,0.053111,0.064653,0.062483,0.050226,0.054647,0.044989,0.053198,0.051268,0.054506,0.054022,0.060165,0.052708,0.052667,0.050044,0.096013,0.065096,0.100279,0.066117,0.073833,0.070796
2,0.05209,0.050427,0.0483,0.043472,0.062992,0.064043,0.064016,0.064801,0.052966,0.050093,0.07947,0.074516,0.05147,0.055674,0.076784,0.078469,0.062941,0.065564,0.064252,0.067583,0.062162,0.064505,0.066417,0.063653,0.070168,0.058571,0.077861,0.07216,0.0716,0.042246,0.040972,0.046044,0.05809,0.060442,0.065227,0.043122,0.042184,0.045262,0.045084,0.035905,0.039013,0.040926,0.03859,0.049158,0.04657,0.06596,0.064052,0.055002,0.051622,0.049192,0.05897,0.060003,0.06019,0.038353,0.038652,0.045054,0.053161,0.057924,0.055367,0.058468,0.049706,0.061206,0.058888,0.046722,0.051381,0.042234,0.049878,0.047815,0.051175,0.050671,0.056632,0.049387,0.050003,0.047103,0.091203,0.061162,0.095612,0.062123,0.06998,0.066413
3,0.052222,0.050556,0.048667,0.043903,0.063375,0.06445,0.064559,0.065199,0.053586,0.050579,0.080011,0.075023,0.052001,0.056173,0.077112,0.078803,0.063422,0.066237,0.064622,0.067956,0.062629,0.064986,0.067183,0.06435,0.070753,0.058936,0.078408,0.072753,0.07196,0.042614,0.040948,0.046273,0.058112,0.060231,0.065389,0.043252,0.042239,0.045673,0.045494,0.036155,0.039416,0.041265,0.038891,0.050006,0.047439,0.067243,0.065363,0.055819,0.052387,0.049841,0.059735,0.060724,0.061047,0.03947,0.039608,0.045738,0.053992,0.058535,0.056312,0.059649,0.050599,0.061923,0.059707,0.047584,0.051973,0.04267,0.050689,0.048752,0.051822,0.05134,0.057556,0.050248,0.050413,0.047741,0.092526,0.062181,0.096757,0.063174,0.071039,0.067656
4,0.05254,0.050871,0.048957,0.044193,0.063723,0.064812,0.064909,0.065539,0.053902,0.050887,0.080427,0.075418,0.052335,0.05652,0.077499,0.079198,0.063758,0.066586,0.064963,0.068305,0.062963,0.065333,0.067558,0.064711,0.071105,0.059255,0.078801,0.073143,0.072326,0.04291,0.041234,0.046591,0.058458,0.060578,0.065759,0.043553,0.042528,0.045974,0.045794,0.036433,0.039701,0.041548,0.039175,0.050335,0.047755,0.067613,0.065747,0.056143,0.052693,0.050166,0.060072,0.061061,0.061397,0.039762,0.039884,0.04607,0.05435,0.05889,0.056671,0.060003,0.050908,0.062257,0.060052,0.047912,0.052298,0.042955,0.051006,0.049055,0.052164,0.051673,0.057883,0.050565,0.050706,0.048027,0.092945,0.06254,0.097188,0.063536,0.07139,0.06804
5,0.053123,0.051456,0.049493,0.04472,0.064381,0.065489,0.065546,0.066183,0.054502,0.051471,0.081202,0.076155,0.052955,0.057173,0.078206,0.079919,0.064383,0.067232,0.065594,0.068954,0.06359,0.065989,0.068252,0.065378,0.071745,0.05984,0.079524,0.073872,0.072994,0.043465,0.041763,0.04718,0.059093,0.06122,0.066428,0.044096,0.043062,0.046516,0.046352,0.036933,0.040227,0.042085,0.039701,0.050949,0.048345,0.068317,0.066454,0.056752,0.053275,0.050766,0.060689,0.061693,0.062053,0.040301,0.040408,0.046678,0.055013,0.059539,0.057326,0.060661,0.051493,0.062888,0.060693,0.048526,0.052926,0.043495,0.051595,0.049633,0.052803,0.052307,0.05849,0.051142,0.051248,0.048558,0.093722,0.063223,0.097985,0.064223,0.072043,0.068759
6,0.051043,0.049376,0.047072,0.042715,0.062808,0.063917,0.064051,0.065129,0.053365,0.049938,0.080384,0.074348,0.050858,0.055023,0.076907,0.078138,0.062784,0.065461,0.064212,0.066981,0.062429,0.06476,0.066359,0.063839,0.069749,0.058353,0.079108,0.073405,0.072237,0.040667,0.03891,0.046751,0.056785,0.060007,0.064745,0.041329,0.040561,0.04386,0.04388,0.034256,0.037181,0.039218,0.036659,0.048859,0.046919,0.067766,0.065145,0.055033,0.051703,0.048849,0.058027,0.059421,0.059815,0.037972,0.038171,0.044173,0.053658,0.057495,0.055159,0.058526,0.05022,0.061293,0.059029,0.047107,0.051227,0.042031,0.049532,0.04867,0.050598,0.050552,0.056029,0.04905,0.048756,0.047008,0.093419,0.061804,0.096932,0.062617,0.069871,0.068205
7,0.053623,0.051961,0.049607,0.045174,0.065716,0.06685,0.066938,0.068058,0.056032,0.052549,0.083626,0.077526,0.053445,0.057755,0.080033,0.081368,0.065656,0.068454,0.067184,0.069984,0.065354,0.067758,0.069371,0.06672,0.072703,0.061219,0.082278,0.076512,0.07532,0.043172,0.041407,0.049287,0.059638,0.062932,0.067747,0.043798,0.042983,0.046355,0.046382,0.036585,0.039535,0.041601,0.039027,0.05144,0.049432,0.070466,0.067923,0.057742,0.054311,0.051497,0.060814,0.0622,0.062687,0.04035,0.040505,0.046684,0.056403,0.060282,0.057998,0.061349,0.052758,0.064084,0.061852,0.049686,0.053902,0.044483,0.052259,0.051277,0.05325,0.053093,0.058782,0.051666,0.051153,0.049355,0.096894,0.064578,0.100378,0.065485,0.072663,0.071128
8,0.053321,0.051663,0.049472,0.044603,0.064357,0.065422,0.065349,0.066161,0.054185,0.051301,0.08101,0.076002,0.052689,0.05696,0.07826,0.079988,0.06427,0.066937,0.065635,0.068982,0.063507,0.065889,0.067801,0.064988,0.071534,0.05989,0.079353,0.073601,0.073045,0.043423,0.042156,0.047263,0.059455,0.061858,0.066659,0.044298,0.043341,0.046416,0.046252,0.036995,0.04013,0.04206,0.039712,0.050364,0.04773,0.067247,0.065369,0.056243,0.052816,0.050409,0.060254,0.061295,0.061516,0.039416,0.039707,0.046251,0.054444,0.059242,0.056679,0.059757,0.050868,0.062504,0.060202,0.047913,0.052641,0.043378,0.051115,0.048996,0.052444,0.051879,0.057873,0.050562,0.051122,0.048181,0.092777,0.062455,0.097211,0.063435,0.071255,0.067756
9,0.054019,0.052369,0.050323,0.04554,0.065408,0.066537,0.066551,0.067214,0.05544,0.052376,0.082423,0.077294,0.053901,0.058182,0.079331,0.081048,0.065377,0.068257,0.066601,0.06997,0.064589,0.067024,0.069325,0.066409,0.072754,0.060789,0.080698,0.07501,0.074078,0.044306,0.042574,0.048124,0.060079,0.062237,0.067486,0.044927,0.043883,0.047354,0.047225,0.037709,0.040995,0.042877,0.040477,0.051851,0.049226,0.069365,0.067501,0.057674,0.054178,0.051661,0.061617,0.062642,0.063048,0.041104,0.04119,0.047579,0.056021,0.060528,0.05833,0.061658,0.052375,0.06385,0.061668,0.049469,0.05388,0.044304,0.052484,0.050524,0.053759,0.053273,0.059421,0.052006,0.052036,0.049371,0.094968,0.06426,0.099246,0.065283,0.073041,0.069875
