,0,1,2,3
0,0.03258,0.03132,0.03137,0.03133
1,0.01997,0.01917,0.01838,0.01896
2,0.00955,0.00771,0.00767,0.00788
3,0.01014,0.00838,0.00829,0.00853
4,0.00921,0.00732,0.00732,0.00751
5,0.00985,0.00806,0.00799,0.00821
6,0.02958,0.02829,0.02823,0.02823
7,0.00765,0.00558,0.00571,0.00583
8,0.03339,0.03214,0.03221,0.03215
9,0.00964,0.00628,0.00811,0.00722
10,0.01896,0.01812,0.01736,0.01792
11,0.02234,0.02166,0.02082,0.02141
12,0.01045,0.00873,0.00861,0.00886
13,0.02361,0.023,0.02213,0.02273
14,0.006,0.00266,0.00436,0.00356
15,0.0338,0.03256,0.03262,0.03256
16,0.00574,0.0024,0.00409,0.00329
17,0.04182,0.04065,0.04127,0.04101
18,0.02487,0.02434,0.02345,0.02405
19,0.03233,0.03108,0.03107,0.03103
20,0.03235,0.03111,0.03112,0.0311
21,0.00992,0.00713,0.00833,0.00792
22,0.02113,0.02039,0.01958,0.02016
23,0.00879,0.00542,0.0072,0.00634
24,,,,
25,0.05906,0.05918,0.0592,0.05935
26,0.008,0.00465,0.00641,0.00557
27,0.01568,0.01252,0.01432,0.01344
28,0.02908,0.02886,0.02782,0.0285
29,0.01298,0.01156,0.0112,0.01157
30,0.01389,0.01254,0.01214,0.01253
31,0.01684,0.01373,0.01549,0.01464
32,0.00434,0.00099,0.00264,0.00188
33,0.01531,0.01212,0.01393,0.01303
34,0.00367,0.00022,0.00194,0.00118
35,0.03353,0.03181,0.03274,0.03238
36,0.00463,0.00125,0.00291,0.00212
37,0.00423,0.00087,0.00254,0.00176
38,-0.0044,-0.00829,-0.0064,-0.00726
39,0.01459,0.01134,0.01319,0.0123
40,0.00695,0.0048,0.00499,0.00507
41,-0.00422,-0.0081,-0.00622,-0.00707
42,0.0053,0.00196,0.00362,0.00282
43,0.01644,0.01332,0.01509,0.01423
44,0.01386,0.01056,0.01247,0.01152
45,0.01494,0.01172,0.01355,0.01266
46,-0.00936,-0.01326,-0.01153,-0.01225
47,-0.00921,-0.01323,-0.01139,-0.01221
48,0.01424,0.01095,0.01284,0.01191
49,,,,
50,0.02167,0.01973,0.02045,0.0202
51,0.01115,0.00953,0.00933,0.00962
52,0.02778,0.02579,0.02682,0.02639
53,0.02167,0.01942,0.02038,0.01999
54,0.01268,0.00936,0.01127,0.0103
55,0.02118,0.01894,0.01986,0.01949
56,0.03501,0.03383,0.03388,0.03383
57,0.05344,0.05204,0.05357,0.05293
58,0.02178,0.01981,0.02058,0.0203
59,0.01078,0.00911,0.00895,0.00922
60,0.01712,0.01614,0.01552,0.01601
61,0.02306,0.02105,0.0219,0.02158
62,0.01766,0.01675,0.01605,0.01658
63,0.02212,0.02013,0.02093,0.02064
64,0.02529,0.02331,0.02422,0.02386
65,-0.0046,-0.00848,-0.0066,-0.00746
66,0.01052,0.00717,0.00905,0.00812
67,0.02254,0.02052,0.02136,0.02105
68,0.03656,0.03541,0.03554,0.03547
69,0.07079,0.07112,0.07099,0.07096
70,0.02853,0.02721,0.02715,0.02715
71,-0.00541,-0.00932,-0.00744,-0.00828
72,0.06379,0.06302,0.06422,0.06375
73,-0.0082,-0.01195,-0.01033,-0.01098
74,,,,
75,0.01843,0.01702,0.01725,0.01741
76,0.01683,0.01494,0.01559,0.01551
77,0.02687,0.02589,0.02605,0.02625
78,0.04373,0.04253,0.04333,0.04312
79,0.03458,0.03376,0.03399,0.03413
80,0.06072,0.0599,0.06101,0.06059
81,-0.0096,-0.01362,-0.01178,-0.01259
82,0.0219,0.02025,0.02088,0.0208
83,0.03925,0.03744,0.03882,0.03829
84,0.02397,0.02283,0.02303,0.02319
85,0.02752,0.02691,0.02668,0.0271
86,0.00552,0.00217,0.00385,0.00303
87,-0.00668,-0.01061,-0.00877,-0.00959
88,0.03133,0.03021,0.03068,0.03069
89,-0.00572,-0.00965,-0.00779,-0.00863
90,0.02727,0.02662,0.02643,0.02682
91,-0.00683,-0.01076,-0.00892,-0.00974
92,-0.00509,-0.009,-0.00712,-0.00797
93,0.00628,0.00293,0.00462,0.00381
94,-0.00864,-0.01245,-0.01077,-0.01146
95,-0.00911,-0.01298,-0.01127,-0.01197
96,-0.00189,-0.00511,-0.0038,-0.00427
97,0.03629,0.03492,0.03562,0.03548
98,0.01264,0.00991,0.01115,0.0107
99,,,,
100,0.01037,0.00804,0.00875,0.00858
101,-0.00725,-0.01118,-0.00934,-0.01017
102,0.01457,0.01184,0.01318,0.01269
103,0.00838,0.00504,0.0068,0.00595
104,0.00764,0.00429,0.00601,0.00519
105,0.00477,0.0014,0.00306,0.00227
106,-0.0094,-0.01341,-0.01156,-0.01238
107,-0.004,-0.00789,-0.00599,-0.00685
108,0.00692,0.00357,0.00527,0.00446
109,0.00411,0.00074,0.00241,0.00163
110,0.01084,0.00848,0.00924,0.00904
111,0.02945,0.02848,0.02862,0.0288
112,0.06958,0.06984,0.07033,0.07023
113,0.03804,0.03644,0.03732,0.03695
114,-0.00478,-0.00869,-0.00678,-0.00765
115,0.033,0.03128,0.03229,0.03192
116,-0.00493,-0.00885,-0.00695,-0.00782
117,0.01675,0.01483,0.01546,0.01539
118,-0.00557,-0.00948,-0.00762,-0.00846
119,0.00389,0.00049,0.00218,0.0014
120,0.02669,0.02529,0.02587,0.02582
121,0.01793,0.01607,0.0167,0.01663
122,0.00378,0.00037,0.00207,0.00129
123,0.03122,0.02944,0.03024,0.02997
124,,,,
125,-0.00764,-0.01159,-0.00975,-0.01056
126,0.05301,0.0539,0.05258,0.05328
127,0.02189,0.01927,0.02075,0.02015
128,0.01009,0.00672,0.0086,0.0077
129,0.02184,0.01942,0.0206,0.02011
130,0.02896,0.02783,0.02784,0.02799
131,-0.00886,-0.01288,-0.01104,-0.01185
132,-0.00955,-0.01349,-0.01173,-0.01248
133,0.03038,0.02874,0.02938,0.02921
134,0.05465,0.05561,0.05427,0.05497
135,0.00558,0.00293,0.00362,0.00342
136,0.03308,0.03121,0.03221,0.03177
137,0.0213,0.02003,0.02019,0.02037
138,0.01481,0.01355,0.01309,0.01352
139,-0.00525,-0.00915,-0.00728,-0.00812
140,0.01149,0.00907,0.00991,0.00965
141,0.02776,0.02663,0.02664,0.02679
142,0.03434,0.03343,0.03378,0.03385
143,0.05545,0.05476,0.05516,0.05491
144,0.02777,0.0266,0.02663,0.02677
145,0.00353,8e-05,0.00181,0.00104
146,0.0288,0.0275,0.02743,0.02743
147,0.01412,0.01238,0.0128,0.01284
148,0.01868,0.01733,0.01747,0.01767
149,,,,
150,0.00137,-0.00221,-0.00044,-0.00122
151,0.04099,0.03886,0.04055,0.0397
152,0.00463,0.00217,0.00277,0.0027
153,0.0465,0.04728,0.04588,0.04669
154,-0.00379,-0.00766,-0.00577,-0.00663
155,0.02497,0.0227,0.0238,0.02332
156,0.03642,0.03447,0.03566,0.03511
157,0.02656,0.02546,0.02564,0.0258
158,0.0854,0.0868,0.08613,0.08639
159,0.01903,0.01638,0.01777,0.01722
160,0.01922,0.01799,0.01807,0.01829
161,0.01569,0.0145,0.01401,0.01445
162,0.04113,0.04017,0.04029,0.0402
163,0.02132,0.0192,0.01997,0.0197
164,0.03253,0.03168,0.03184,0.03201
165,0.0019,-0.00161,0.00014,-0.00066
166,0.01453,0.01284,0.01323,0.01328
167,0.03424,0.03188,0.03345,0.03267
168,0.00487,0.00232,0.00287,0.00276
169,-0.00977,-0.0138,-0.01196,-0.01276
170,0.00121,-0.00236,-0.00058,-0.00137
171,0.03735,0.03517,0.03665,0.03592
172,0.03347,0.03225,0.03227,0.03224
173,0.01138,0.00805,0.00993,0.00901
174,,,,
175,0.02709,0.0264,0.02624,0.02662
176,0.01843,0.01713,0.01726,0.01745
177,0.0059,0.00323,0.00396,0.00374
178,-0.00947,-0.01338,-0.01164,-0.01237
179,0.07731,0.07715,0.0777,0.07726
180,-0.00974,-0.01374,-0.01194,-0.0127
181,0.01138,0.0094,0.00998,0.00993
182,-0.0059,-0.00984,-0.00796,-0.0088
183,0.01276,0.01077,0.0114,0.01131
184,0.01819,0.01731,0.01657,0.01713
185,-0.00973,-0.01376,-0.01191,-0.01272
186,0.0103,0.00747,0.00875,0.0083
187,0.01184,0.00992,0.01043,0.01042
188,0.01378,0.01188,0.01246,0.0124
189,-0.00638,-0.01031,-0.00846,-0.00928
190,0.00522,0.0027,0.00358,0.00337
191,0.00706,0.00418,0.00537,0.00498
192,0.00281,-0.00071,0.00106,0.00027
193,0.00618,0.00379,0.0046,0.00442
194,-0.00969,-0.01368,-0.0119,-0.01265
195,0.0049,0.00245,0.00289,0.00283
196,-0.00923,-0.01311,-0.01139,-0.01211
197,-0.00971,-0.0137,-0.01191,-0.01267
198,0.02028,0.01912,0.01917,0.01941
199,,,,
200,-0.00953,-0.01356,-0.01171,-0.01252
201,0.03259,0.0307,0.0317,0.03128
202,0.02435,0.02284,0.02331,0.02327
203,0.00598,0.00333,0.00416,0.00393
204,0.01518,0.01343,0.01391,0.01391
205,0.12686,0.12962,0.12874,0.12889
206,-0.00503,-0.0085,-0.00706,-0.00761
207,0.07392,0.07456,0.07424,0.07432
208,0.05896,0.06015,0.05884,0.05956
209,0.03068,0.03059,0.02949,0.03019
210,0.02446,0.02326,0.02347,0.02362
211,0.00988,0.00713,0.0082,0.00783
212,0.01356,0.01169,0.01224,0.0122
213,0.01955,0.01818,0.01843,0.01857
214,-0.00653,-0.01045,-0.00861,-0.00944
215,0.02955,0.02822,0.02823,0.0282
216,0.01807,0.01517,0.01674,0.01606
217,0.01714,0.01508,0.0157,0.01556
218,-0.00107,-0.00474,-0.00291,-0.00373
219,0.00518,0.00279,0.00317,0.00315
220,-0.00965,-0.01368,-0.01183,-0.01263
221,0.03169,0.02931,0.0308,0.03007
222,0.02556,0.02475,0.02465,0.02498
223,0.02449,0.02359,0.02353,0.02385
224,,,,
225,0.00331,0.0007,0.00143,0.00126
226,0.03393,0.03206,0.03308,0.03263
227,-0.00357,-0.00693,-0.00555,-0.00605
228,0.02584,0.02307,0.0248,0.02403
229,0.03942,0.03738,0.03883,0.03812
230,0.02797,0.0274,0.02714,0.02757
231,0.00984,0.00767,0.00821,0.00814
232,0.05324,0.05266,0.05322,0.05302
233,-0.00789,-0.01161,-0.01001,-0.01064
234,0.03733,0.03528,0.03661,0.03598
235,0.02163,0.02055,0.02057,0.02083
236,-0.00931,-0.01333,-0.01149,-0.01231
237,0.01921,0.01663,0.01799,0.01748
238,0.03349,0.03158,0.03266,0.03219
239,0.02245,0.02021,0.02119,0.02078
240,0.01128,0.00888,0.0097,0.00945
241,-0.00243,-0.00629,-0.00441,-0.00525
242,-0.00751,-0.01146,-0.00962,-0.01044
243,0.02309,0.02212,0.02209,0.02238
244,0.02971,0.02891,0.02899,0.02922
245,-0.00207,-0.00587,-0.00401,-0.00483
246,0.08393,0.08521,0.08462,0.08484
247,0.01122,0.00917,0.00965,0.00962
248,0.01087,0.00889,0.00944,0.00941
249,,,,
250,0.03948,0.03987,0.0386,0.03936
251,0.01301,0.01065,0.01147,0.01122
252,0.05228,0.05226,0.05211,0.05237
253,0.04033,0.03904,0.03969,0.03951
254,0.0053,0.00267,0.00332,0.00315
255,0.0234,0.02099,0.02233,0.02184
256,0.02102,0.01881,0.01968,0.01934
257,0.03011,0.0292,0.0291,0.02933
258,-0.00332,-0.00719,-0.00531,-0.00614
259,0.03558,0.0337,0.03479,0.03432
260,0.03243,0.03053,0.03154,0.03111
261,0.03837,0.0364,0.0377,0.0371
262,0.063,0.06225,0.06339,0.06295
263,0.00419,0.00127,0.00235,0.00202
264,0.03625,0.03429,0.03554,0.03496
265,0.03464,0.03271,0.03385,0.03334
266,0.03249,0.03059,0.03161,0.03118
267,0.01036,0.00829,0.00876,0.00875
268,0.01606,0.01451,0.01481,0.01491
269,0.03963,0.03761,0.03904,0.03834
270,0.02631,0.02557,0.02544,0.02579
271,0.05674,0.0558,0.05685,0.05647
272,0.00702,0.00476,0.00528,0.00524
273,0.05481,0.05603,0.05445,0.05534
274,,,,
275,0.02828,0.02652,0.02722,0.02699
276,0.01176,0.00912,0.01008,0.00973
277,0.02308,0.02127,0.02188,0.0217
278,0.03249,0.03253,0.03136,0.03208
279,0.03244,0.03071,0.03167,0.03131
280,0.00675,0.00406,0.00485,0.00459
281,0.01521,0.01357,0.01391,0.01399
282,0.07617,0.07585,0.07655,0.07604
283,0.03631,0.03401,0.03558,0.03481
284,0.03704,0.03539,0.03633,0.03594
285,0.02901,0.02768,0.02766,0.02764
286,-0.00777,-0.01173,-0.00988,-0.01071
287,0.03247,0.03075,0.03167,0.03133
288,0.02683,0.02453,0.02574,0.02519
289,0.00735,0.00465,0.00547,0.0052
290,0.03189,0.03002,0.03123,0.03076
291,0.0792,0.07998,0.08032,0.08037
292,0.03195,0.03015,0.03102,0.03068
293,0.0222,0.02024,0.02087,0.02067
294,-0.00976,-0.01379,-0.01195,-0.01275
295,0.01387,0.01209,0.01255,0.01257
296,0.03191,0.03127,0.03126,0.03154
297,0.00312,-0.00036,0.00138,0.0006
298,0.00505,0.00246,0.00307,0.00292
299,,,,
300,0.02567,0.0232,0.02463,0.02404
301,0.03925,0.03788,0.03856,0.03828
302,-0.00978,-0.01378,-0.01197,-0.01276
303,0.08603,0.08752,0.08677,0.08707
304,0.00397,0.00134,0.00228,0.00203
305,0.14341,0.14634,0.14628,0.14597
306,0.02592,0.02442,0.02472,0.02472
307,0.0146,0.01276,0.01331,0.01326
308,0.01147,0.00969,0.00992,0.01005
309,0.00328,-0.0002,0.00154,0.00074
310,0.00628,0.0036,0.00436,0.00413
311,0.08856,0.09012,0.08941,0.08966
312,0.07317,0.0738,0.07392,0.07407
313,0.02704,0.02452,0.02604,0.02539
314,0.00465,0.002,0.00278,0.00258
315,-0.00948,-0.0135,-0.01164,-0.01247
316,0.03694,0.03722,0.03597,0.03673
317,-1e-05,-0.00364,-0.00184,-0.00263
318,0.00215,-0.00134,0.0004,-0.00038
319,0.00412,0.00161,0.00224,0.00214
320,0.01094,0.00895,0.00952,0.00948
321,-0.0001,-0.00375,-0.00195,-0.00273
322,0.00022,-0.00339,-0.00159,-0.0024
323,0.01316,0.01133,0.01182,0.01182
324,,,,
325,-0.0089,-0.01274,-0.01104,-0.01173
326,-0.00167,-0.00542,-0.00358,-0.00441
327,0.03759,0.03577,0.03685,0.0364
328,0.07328,0.07382,0.07358,0.07361
329,0.01508,0.0129,0.01359,0.01341
330,0.01203,0.01022,0.01051,0.0106
331,0.04109,0.03962,0.04055,0.04018
332,0.00349,0.00085,0.00162,0.00142
333,0.02629,0.02504,0.02499,0.02511
334,0.0767,0.07669,0.07705,0.07671
335,-0.00965,-0.01362,-0.01185,-0.0126
336,0.02741,0.02476,0.02642,0.0257
337,0.09609,0.09765,0.09726,0.09731
338,0.04652,0.0456,0.04619,0.04596
339,0.03415,0.03241,0.03354,0.03311
340,0.0272,0.02541,0.02614,0.02593
341,-0.00255,-0.00643,-0.00455,-0.00538
342,-0.00232,-0.00616,-0.00429,-0.00512
343,0.03032,0.02898,0.02902,0.02898
344,0.03417,0.03245,0.03361,0.03317
345,0.00812,0.00592,0.00642,0.0064
346,0.00011,-0.00352,-0.00171,-0.00251
347,0.02524,0.02341,0.02404,0.02388
348,0.00808,0.00539,0.00624,0.00595
349,,,,
350,0.03779,0.0367,0.03681,0.03674
351,0.02805,0.02681,0.02695,0.02704
352,-0.00738,-0.01132,-0.00948,-0.0103
353,-0.00824,-0.01221,-0.01038,-0.0112
354,0.01018,0.00751,0.00842,0.0081
355,0.15477,0.15837,0.15761,0.15757
356,0.01189,0.00947,0.01032,0.01005
357,0.0103,0.00814,0.00885,0.00873
358,0.03615,0.03407,0.03553,0.03483
359,0.04456,0.04242,0.04423,0.04331
360,0.00684,0.00418,0.00504,0.0048
361,0.00805,0.00534,0.00629,0.006
362,0.00033,-0.00329,-0.00148,-0.00229
363,0.00618,0.00388,0.00461,0.00446
364,-0.00086,-0.00451,-0.00271,-0.00353
365,0.0259,0.0233,0.02484,0.02419
366,0.05671,0.05789,0.05652,0.05728
367,0.00247,-0.00105,0.00071,-9e-05
368,0.07667,0.07756,0.07711,0.07727
369,0.03518,0.03399,0.03409,0.03402
370,0.04281,0.04087,0.04231,0.04164
371,-0.00097,-0.00462,-0.00281,-0.00363
372,0.05208,0.05318,0.05169,0.05251
373,0.01425,0.01165,0.01268,0.01228
374,,,,
