,0,1,2,3,4,5
0,0.09086,0.07049,0.10995,0.10314,0.10376,0.10312
1,0.05563,0.11509,0.10698,0.10035,0.05188,0.10033
2,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
3,0.0649,0.18894,0.10698,0.10035,0.06053,0.10033
4,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
5,0.05563,0.11509,0.10698,0.10035,0.05188,0.10033
6,0.1092,0.13284,0.1159,0.10314,0.10184,0.10312
7,0.0649,0.11749,0.07637,0.08893,0.1299,0.10033
8,0.10446,0.11749,0.07637,0.08893,0.1299,0.10033
9,0.1092,0.1517,0.12466,0.10314,0.10665,0.10312
10,,,,,,
11,0.0649,0.18894,0.10698,0.10035,0.06053,0.10033
12,0.06428,0.06698,0.06226,0.10314,0.05995,0.10312
13,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
14,0.05522,0.0478,0.04591,0.04307,0.0515,0.04306
15,0.05316,0.06698,0.06226,0.10314,0.04958,0.10312
16,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
17,0.06572,0.05099,0.0474,0.04446,0.06207,0.04445
18,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
19,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
20,0.06717,0.1079,0.09302,0.07596,0.06264,0.07594
21,,,,,,
22,0.09086,0.07049,0.10995,0.10314,0.10376,0.10312
23,0.08447,0.07193,0.1159,0.10314,0.07878,0.10312
24,0.05748,0.0446,0.06122,0.05143,0.06014,0.05518
25,0.05522,0.06714,0.06835,0.06035,0.05246,0.06034
26,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
27,0.0614,0.06346,0.06776,0.0715,0.06591,0.07148
28,0.10693,0.09607,0.11515,0.10314,0.09973,0.10312
29,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
30,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
31,0.0649,0.1079,0.09376,0.08182,0.06053,0.0818
32,,,,,,
33,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
34,0.09478,0.09607,0.06835,0.10314,0.08839,0.10312
35,0.0649,0.05259,0.08053,0.0538,0.06476,0.04585
36,0.05563,0.08952,0.10698,0.10035,0.05188,0.10033
37,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
38,0.05522,0.06714,0.06835,0.06035,0.05246,0.06034
39,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
40,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
41,0.05027,0.04939,0.06047,0.0545,0.04689,0.05448
42,0.05934,0.05259,0.07979,0.0538,0.05534,0.04585
43,,,,,,
44,0.05522,0.0478,0.03982,0.04307,0.0515,0.04306
45,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
46,0.05522,0.0478,0.03982,0.04307,0.0515,0.04306
47,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
