,0,1,2,3,4,5
0,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
1,0.0649,0.1079,0.09376,0.08182,0.06053,0.0818
2,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
3,0.08447,0.07193,0.1159,0.10314,0.07878,0.10312
4,0.0649,0.1079,0.09376,0.08182,0.06053,0.0818
5,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
6,0.06572,0.05099,0.0474,0.04446,0.06207,0.04445
7,0.06717,0.1079,0.09302,0.07596,0.06264,0.07594
8,0.09086,0.07049,0.10995,0.10314,0.10376,0.10312
9,0.06882,0.07033,0.06835,0.06453,0.06418,0.06452
10,,,,,,
11,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
12,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
13,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
14,0.05563,0.11509,0.10698,0.10035,0.05188,0.10033
15,0.10446,0.11749,0.07637,0.08893,0.1299,0.10033
16,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
17,0.0649,0.18894,0.10698,0.10035,0.06053,0.10033
18,0.0649,0.11749,0.07637,0.08893,0.1299,0.10033
19,0.09086,0.07049,0.10995,0.10314,0.10376,0.10312
20,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
21,,,,,,
22,0.0649,0.05259,0.07637,0.0538,0.06476,0.04585
23,0.05007,0.0462,0.06047,0.06802,0.04669,0.068
24,0.05027,0.05946,0.06612,0.0623,0.04689,0.0634
25,0.05316,0.06698,0.06226,0.10314,0.04958,0.10312
26,0.05522,0.0478,0.04591,0.04307,0.0515,0.04306
27,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
28,0.05027,0.04939,0.06047,0.0545,0.04689,0.05448
29,0.05213,0.06698,0.06226,0.10314,0.04862,0.10312
30,0.1092,0.1517,0.12466,0.10314,0.10665,0.10312
31,0.09478,0.09607,0.06835,0.10314,0.08839,0.10312
32,,,,,,
33,0.05522,0.06714,0.06835,0.06035,0.06111,0.06034
34,0.0614,0.04939,0.04428,0.0506,0.06264,0.05142
35,0.05522,0.0478,0.04591,0.04307,0.0515,0.04306
36,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
37,0.06655,0.07033,0.06835,0.06453,0.06418,0.06452
38,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
39,0.05625,0.07033,0.06835,0.06453,0.06418,0.06452
40,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
41,0.05934,0.05259,0.07979,0.0538,0.05534,0.04585
42,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
43,,,,,,
44,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
45,0.05522,0.0478,0.03982,0.04307,0.0515,0.04306
46,0.041,0.03181,0.02957,0.06802,0.04669,0.068
47,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
48,0.05027,0.04939,0.03626,0.0545,0.04689,0.05448
49,0.0614,0.05946,0.06612,0.06439,0.05726,0.0634
50,0.0616,0.0478,0.05097,0.05924,0.05822,0.05922
51,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
