,0,1,2,3,4,5
0,0.0649,0.1079,0.09376,0.08182,0.06053,0.0818
1,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
2,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
3,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
4,0.0649,0.1079,0.09376,0.08182,0.06053,0.0818
5,0.08447,0.07193,0.1159,0.10314,0.07878,0.10312
6,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
7,0.06717,0.1079,0.09302,0.07596,0.06264,0.07594
8,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
9,0.06572,0.05099,0.0474,0.04446,0.06207,0.04445
10,,,,,,
11,0.09086,0.07049,0.10995,0.10314,0.10376,0.10312
12,0.05563,0.11509,0.10698,0.10035,0.05188,0.10033
13,0.10446,0.11749,0.07637,0.08893,0.1299,0.10033
14,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
15,0.11826,0.09991,0.11515,0.10314,0.1103,0.10312
16,0.05563,0.11509,0.10698,0.10035,0.05188,0.10033
17,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
18,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
19,0.09086,0.07049,0.10995,0.10314,0.10376,0.10312
20,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
21,,,,,,
22,0.05522,0.06714,0.06835,0.06035,0.06111,0.06034
23,0.05625,0.07033,0.06835,0.06453,0.06418,0.06452
24,0.0649,0.18894,0.10698,0.10035,0.06053,0.10033
25,0.09478,0.09607,0.06835,0.10314,0.08839,0.10312
26,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
27,0.05522,0.0478,0.04591,0.04307,0.0515,0.04306
28,0.0649,0.18894,0.10698,0.10035,0.06053,0.10033
29,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
30,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
31,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
32,,,,,,
33,0.05522,0.0478,0.04591,0.04307,0.0515,0.04306
34,0.06428,0.06698,0.06226,0.10314,0.05995,0.10312
35,0.05522,0.0478,0.03982,0.04307,0.0515,0.04306
36,0.05027,0.04939,0.03626,0.0545,0.04689,0.05448
37,0.05316,0.06698,0.06226,0.10314,0.04958,0.10312
38,0.05027,0.04939,0.06047,0.0545,0.04689,0.05448
39,0.041,0.03181,0.02957,0.06802,0.04669,0.068
40,0.05027,0.04939,0.06047,0.0545,0.04689,0.05448
41,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
42,0.0649,0.05259,0.07637,0.0538,0.06476,0.04585
43,,,,,,
44,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
45,0.05522,0.06346,0.07266,0.0729,0.0515,0.07288
46,0.05522,0.06714,0.06835,0.06035,0.05246,0.06034
47,0.041,0.03181,0.06642,0.06802,0.0515,0.068
48,0.041,0.03181,0.02957,0.06802,0.04669,0.068
49,0.041,0.03181,0.02957,0.06802,0.04669,0.068
50,0.041,0.03181,0.02957,0.06802,0.04669,0.068
51,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
52,0.05007,0.0462,0.06047,0.06802,0.04669,0.068
53,0.05522,0.06346,0.0737,0.06871,0.0515,0.0687
54,,,,,,
55,0.041,0.03181,0.06047,0.0623,0.04689,0.06549
56,0.041,0.03181,0.06642,0.06802,0.05726,0.068
57,0.041,0.03181,0.06642,0.06802,0.0515,0.068
58,0.06037,0.04939,0.05483,0.0506,0.0563,0.05142
59,0.05522,0.06314,0.05869,0.0545,0.05246,0.05685
60,0.041,0.03181,0.06642,0.06802,0.0515,0.068
61,0.041,0.03181,0.06047,0.0623,0.0515,0.06549
62,0.0616,0.0478,0.05527,0.06049,0.0638,0.0595
63,0.041,0.03181,0.06047,0.0623,0.0515,0.06549
64,0.0616,0.0478,0.05097,0.05924,0.05822,0.05922
65,,,,,,
66,0.0614,0.04939,0.04428,0.05143,0.06649,0.05142
67,0.06428,0.05387,0.05735,0.06802,0.06649,0.068
68,0.0614,0.04939,0.04428,0.05143,0.06649,0.05142
69,0.06449,0.07433,0.06107,0.05882,0.06341,0.05783
70,0.0614,0.04939,0.05483,0.05143,0.06649,0.05142
71,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
72,0.041,0.03181,0.02957,0.06802,0.04669,0.068
73,0.0614,0.04939,0.04428,0.05143,0.06649,0.05142
74,0.06428,0.05387,0.05735,0.05896,0.06649,0.068
75,0.06428,0.05387,0.05735,0.05896,0.06649,0.068
76,,,,,,
77,0.06037,0.04939,0.05483,0.0506,0.0563,0.05142
78,0.05007,0.0462,0.06047,0.06802,0.04669,0.068
79,0.0614,0.04939,0.04428,0.0506,0.06264,0.05142
80,0.041,0.03181,0.03626,0.0545,0.04689,0.05448
81,0.041,0.03181,0.03626,0.0623,0.04689,0.06549
82,0.05027,0.05946,0.06612,0.06439,0.04689,0.0634
83,0.0649,0.05259,0.08053,0.0538,0.06476,0.04585
84,0.05728,0.05259,0.05201,0.0538,0.05342,0.04585
85,0.0614,0.06346,0.06776,0.0715,0.0661,0.07148
86,0.05027,0.04939,0.03626,0.0545,0.04689,0.05448
87,,,,,,
88,0.05893,0.0478,0.05097,0.05882,0.05726,0.05783
89,0.05522,0.06346,0.06612,0.06523,0.0515,0.06521
90,0.05522,0.06346,0.0737,0.06523,0.0515,0.06521
91,0.05522,0.06346,0.0737,0.06523,0.0515,0.06521
92,0.0614,0.06346,0.06776,0.0715,0.0661,0.07148
93,0.0513,0.0398,0.06047,0.0623,0.0515,0.06521
94,0.0513,0.0398,0.06642,0.06802,0.06014,0.068
95,0.041,0.03181,0.02957,0.06802,0.0515,0.068
96,0.05522,0.047,0.06047,0.06523,0.0515,0.06521
97,0.05522,0.06346,0.06612,0.06523,0.0515,0.06521
98,,,,,,
99,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
100,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
101,0.05522,0.0446,0.04591,0.04307,0.0515,0.04306
102,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
103,0.05934,0.04939,0.04888,0.04307,0.05534,0.04306
104,0.05831,0.04939,0.04591,0.05101,0.05438,0.04306
105,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
106,0.05522,0.06314,0.05869,0.0545,0.05246,0.05685
107,0.04801,0.0446,0.04591,0.04307,0.0515,0.04306
108,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
109,,,,,,
110,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
111,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
112,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
113,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
114,0.05831,0.04939,0.06196,0.04307,0.05438,0.04306
115,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
116,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
117,0.05707,0.0446,0.04309,0.04167,0.05323,0.03874
118,0.05563,0.0446,0.0474,0.04446,0.05188,0.04445
119,0.05522,0.06714,0.07831,0.06035,0.05246,0.06034
120,,,,,,
121,0.0614,0.04939,0.05869,0.0545,0.05726,0.05518
122,0.05748,0.0446,0.06122,0.05519,0.06495,0.05518
123,0.05728,0.05419,0.05201,0.05659,0.05342,0.04724
124,0.05831,0.04939,0.06196,0.04307,0.05438,0.04306
125,0.05707,0.04939,0.05423,0.05143,0.05323,0.05142
126,0.06037,0.0478,0.04591,0.04307,0.06149,0.04306
127,0.0614,0.06346,0.06776,0.0729,0.06303,0.07288
128,0.05748,0.0446,0.04888,0.04195,0.05534,0.04097
129,0.05728,0.05419,0.05201,0.05687,0.05342,0.04724
130,0.05748,0.0446,0.06122,0.05519,0.06495,0.05518
131,,,,,,
132,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
133,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
134,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
135,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
136,0.04801,0.047,0.04888,0.04586,0.05342,0.04585
137,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
138,0.05728,0.0478,0.04443,0.04167,0.05726,0.03874
139,0.0614,0.04939,0.04428,0.05143,0.06649,0.05142
140,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
141,0.0614,0.06346,0.06776,0.0715,0.0661,0.07148
142,,,,,,
143,0.05522,0.0446,0.03982,0.04307,0.0515,0.04306
144,0.05748,0.0446,0.06122,0.05519,0.06495,0.05518
145,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
146,0.05522,0.0446,0.03982,0.04307,0.0515,0.04306
147,0.06428,0.05387,0.0633,0.05896,0.06649,0.068
148,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
149,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
150,0.05625,0.06314,0.05869,0.0545,0.05246,0.05518
151,0.05439,0.0478,0.04591,0.04307,0.05073,0.04306
152,0.05522,0.04939,0.04591,0.04307,0.0515,0.04306
153,,,,,,
154,0.04079,0.0446,0.02942,0.04307,0.05034,0.04306
155,0.05522,0.04939,0.0474,0.04446,0.0515,0.04445
156,0.05522,0.0446,0.03982,0.04307,0.0515,0.04306
157,0.05831,0.04939,0.04591,0.04307,0.05438,0.04306
158,0.05728,0.05259,0.05201,0.0538,0.05342,0.04585
159,0.05934,0.05259,0.04888,0.04586,0.05534,0.04585
160,0.05934,0.05259,0.04888,0.04586,0.05534,0.04585
161,0.05748,0.0446,0.04443,0.04167,0.05438,0.04166
162,0.05707,0.0446,0.04309,0.04167,0.05323,0.04166
163,0.05975,0.05707,0.05572,0.05129,0.05726,0.05128
164,,,,,,
