,0,1,2,3,4,5
0,0.1092,0.13284,0.1159,0.10314,0.10184,0.10312
1,0.06717,0.1079,0.09302,0.07596,0.06264,0.07594
2,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
3,0.0649,0.11749,0.07637,0.08893,0.1299,0.10033
4,0.05316,0.06698,0.06226,0.10314,0.04958,0.10312
5,0.0649,0.18894,0.10698,0.10035,0.06053,0.10033
6,0.0649,0.18894,0.10698,0.10035,0.06053,0.10033
7,0.07994,0.07049,0.09539,0.08182,0.0759,0.0818
8,0.0478,0.04939,0.06226,0.10189,0.04458,0.10312
9,0.0649,0.18894,0.10698,0.10035,0.06053,0.10033
10,,,,,,
11,0.05522,0.0478,0.04591,0.04307,0.0515,0.04306
12,0.05522,0.0478,0.04591,0.04307,0.0515,0.04306
13,0.10446,0.11749,0.07637,0.08893,0.1299,0.10033
14,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
15,0.05893,0.0478,0.05097,0.05882,0.05726,0.05783
16,0.05563,0.11509,0.10698,0.10035,0.05188,0.10033
17,0.06449,0.07433,0.06107,0.05882,0.06341,0.05783
18,0.05748,0.0446,0.06122,0.05143,0.06014,0.05518
19,0.1092,0.1517,0.12466,0.10314,0.10665,0.10312
20,0.05213,0.05099,0.0474,0.04446,0.04862,0.04445
21,,,,,,
22,0.05831,0.05099,0.0474,0.04446,0.05438,0.04445
23,0.05625,0.07033,0.06835,0.06453,0.06418,0.06452
24,0.05934,0.05259,0.07979,0.0538,0.05534,0.04585
25,0.05213,0.06698,0.06226,0.10314,0.04862,0.10312
26,0.05831,0.04939,0.06196,0.04307,0.05438,0.04306
27,0.06882,0.07033,0.06835,0.06453,0.06418,0.06452
28,0.05522,0.06714,0.06835,0.06035,0.06111,0.06034
29,0.06655,0.07033,0.06835,0.06453,0.06418,0.06452
30,0.0649,0.05259,0.08053,0.0538,0.06476,0.04585
31,0.05501,0.05099,0.0474,0.04446,0.05131,0.04445
32,,,,,,
33,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
34,0.05027,0.04939,0.06047,0.0545,0.04689,0.05448
35,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
36,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
37,0.05522,0.06714,0.06835,0.06035,0.05246,0.06034
38,0.05563,0.04939,0.05186,0.04864,0.05188,0.04863
