,0,1,2,3,4,5,6,7
0,0.01823,0.01154,0.01765,0.02096,0.01499,0.01295,0.01258,0.00851
1,0.00927,0.01154,0.00966,0.00878,0.01024,0.01789,0.00943,0.007390000000000001
2,0.00878,0.00948,0.009040000000000001,0.010759999999999999,0.0054600000000000004,0.00457,0.01192,0.0056
3,0.00957,0.01137,0.01047,0.00898,0.01024,0.01906,0.00943,0.00757
4,0.01077,0.009559999999999999,0.00923,0.00818,0.010409999999999999,0.00935,0.0102,0.01179
5,0.01155,0.01026,0.01499,0.02145,0.00813,0.00927,0.008440000000000001,0.00757
6,0.00854,0.00968,0.008490000000000001,0.01024,0.00491,0.00427,0.01175,0.0057399999999999994
7,0.00902,0.00948,0.00911,0.01087,0.00594,0.00464,0.01196,0.00558
8,0.0089,0.009559999999999999,0.009040000000000001,0.010740000000000001,0.00573,0.0046,0.01199,0.00556
9,0.00908,0.01151,0.00892,0.008579999999999999,0.009770000000000001,0.01347,0.00943,0.00747
10,0.01871,0.009770000000000001,0.01654,0.01587,0.015569999999999999,0.01067,0.00982,0.013090000000000001
11,0.01113,0.01018,0.01431,0.02145,0.00813,0.00913,0.008440000000000001,0.007390000000000001
12,0.01053,0.00951,0.009170000000000001,0.0082,0.01034,0.00949,0.0102,0.01179
13,0.01895,0.00997,0.016909999999999998,0.01624,0.01571,0.01082,0.00982,0.01311
14,0.01245,0.010409999999999999,0.01165,0.00936,0.014709999999999999,0.011479999999999999,0.010459999999999999,0.01624
15,0.01065,0.00954,0.009170000000000001,0.00818,0.01034,0.00942,0.0102,0.01179
16,0.01967,0.01209,0.0197,0.01587,0.02399,0.02215,0.01181,0.01348
17,0.01245,0.010320000000000001,0.011770000000000001,0.0099,0.014709999999999999,0.011479999999999999,0.010459999999999999,0.01626
18,0.01697,0.01157,0.01753,0.01699,0.01714,0.0131,0.0093,0.01135
19,0.01432,0.011340000000000001,0.01555,0.015130000000000001,0.01514,0.01192,0.0093,0.011590000000000001
20,0.0077599999999999995,0.00971,0.00799,0.00983,0.00441,0.005220000000000001,0.0117,0.00625
21,0.00878,0.00962,0.00886,0.01055,0.00496,0.00462,0.011859999999999999,0.00566
22,0.01787,0.00968,0.01592,0.015380000000000001,0.015569999999999999,0.01097,0.00984,0.01261
23,0.01883,0.00997,0.01685,0.01612,0.01571,0.01082,0.00982,0.01311
24,0.01955,0.010029999999999999,0.01765,0.01699,0.01614,0.01089,0.00982,0.013090000000000001
25,0.00902,0.00971,0.00985,0.009729999999999999,0.00848,0.012440000000000001,0.01057,0.007529999999999999
26,0.00963,0.01006,0.01096,0.01339,0.00804,0.00861,0.008440000000000001,0.00674
27,0.00975,0.00951,0.01065,0.00804,0.01401,0.008459999999999999,0.0102,0.01585
28,0.01823,0.00974,0.01617,0.015619999999999998,0.015569999999999999,0.01082,0.00984,0.012790000000000001
29,0.01251,0.01035,0.01165,0.00919,0.014709999999999999,0.011479999999999999,0.010459999999999999,0.01622
30,0.00908,0.01154,0.00892,0.00861,0.009770000000000001,0.01354,0.00943,0.00747
31,0.01035,0.00951,0.00923,0.0082,0.01027,0.00957,0.0102,0.01181
32,0.01396,0.01122,0.01499,0.01426,0.015280000000000002,0.01192,0.0093,0.01145
33,0.01757,0.01143,0.01772,0.01637,0.01699,0.013319999999999999,0.0093,0.01135
34,0.01438,0.011340000000000001,0.015609999999999999,0.01525,0.01514,0.01185,0.0093,0.01167
35,0.0157,0.01212,0.01722,0.02058,0.00907,0.00898,0.008440000000000001,0.0071200000000000005
36,0.01757,0.01137,0.01772,0.01637,0.01714,0.01347,0.0093,0.01133
37,0.008,0.00965,0.00818,0.0099,0.00451,0.00514,0.01175,0.00572
38,0.01859,0.01157,0.01914,0.015130000000000001,0.02485,0.02135,0.00911,0.013280000000000002
39,0.0086,0.00965,0.00861,0.01034,0.00486,0.00435,0.01181,0.0056
40,0.01805,0.01198,0.01703,0.01848,0.01499,0.01281,0.01694,0.00765
41,0.00866,0.00965,0.00873,0.01038,0.0049,0.00435,0.01179,0.0056
