,0,1,2,3,4,5,6,7
0,0.01823,0.01154,0.01765,0.02096,0.01499,0.01295,0.01258,0.00851
1,0.01209,0.00983,0.01257,0.01112,0.01288,0.01222,0.00872,0.01281
2,0.00878,0.00948,0.009040000000000001,0.010759999999999999,0.0054600000000000004,0.00457,0.01192,0.0056
3,0.00914,0.00948,0.009170000000000001,0.01102,0.00583,0.00483,0.01209,0.00556
4,0.01089,0.014740000000000001,0.01047,0.010759999999999999,0.00798,0.015380000000000001,0.00702,0.00757
5,0.00914,0.00965,0.00948,0.0099,0.00817,0.01178,0.01064,0.007409999999999999
6,0.00854,0.00968,0.008490000000000001,0.01024,0.00491,0.00427,0.01175,0.0057399999999999994
7,0.021,0.01096,0.019819999999999997,0.02244,0.017419999999999998,0.011479999999999999,0.010209999999999999,0.01514
8,0.00902,0.00948,0.00911,0.01087,0.00594,0.00464,0.01196,0.00558
9,0.0089,0.009559999999999999,0.009040000000000001,0.010740000000000001,0.00573,0.0046,0.01199,0.00556
10,0.02034,0.01145,0.01964,0.01686,0.02256,0.022080000000000002,0.01181,0.0165
11,0.01083,0.00948,0.010409999999999999,0.01183,0.00925,0.00618,0.00899,0.00765
12,0.021,0.01145,0.01995,0.02282,0.01685,0.01111,0.01095,0.01575
13,0.0083,0.00927,0.00873,0.00835,0.00761,0.00949,0.010020000000000001,0.00581
14,0.00957,0.00951,0.01065,0.00805,0.01375,0.00869,0.0102,0.01567
15,0.014740000000000001,0.00971,0.01381,0.01277,0.015280000000000002,0.01126,0.01258,0.01269
16,0.021,0.0114,0.01995,0.02282,0.017419999999999998,0.01111,0.01095,0.01571
17,0.01245,0.010320000000000001,0.011770000000000001,0.0099,0.014709999999999999,0.011479999999999999,0.010459999999999999,0.01626
18,0.01414,0.010029999999999999,0.013569999999999999,0.01218,0.01385,0.01089,0.01258,0.01269
19,0.00836,0.00945,0.0088,0.00828,0.00685,0.00824,0.00992,0.0054399999999999995
20,0.01426,0.01,0.0135,0.012329999999999999,0.013969999999999998,0.01097,0.01258,0.01269
21,0.00945,0.00942,0.01059,0.00826,0.013380000000000001,0.008320000000000001,0.0102,0.015790000000000002
22,0.00878,0.00962,0.00886,0.01055,0.00496,0.00462,0.011859999999999999,0.00566
23,0.0139,0.00983,0.013380000000000001,0.011890000000000001,0.01425,0.01045,0.01258,0.012629999999999999
24,0.01089,0.00971,0.01034,0.011770000000000001,0.00914,0.0063100000000000005,0.00899,0.008
25,0.01955,0.010029999999999999,0.01765,0.01699,0.01614,0.01089,0.00982,0.013090000000000001
26,0.00902,0.00971,0.00985,0.009729999999999999,0.00848,0.012440000000000001,0.01057,0.007529999999999999
27,0.01083,0.00965,0.010409999999999999,0.011770000000000001,0.00914,0.0063100000000000005,0.00899,0.00757
28,0.02106,0.01102,0.019880000000000002,0.022690000000000002,0.017419999999999998,0.01126,0.010209999999999999,0.015080000000000001
29,0.02106,0.01096,0.019880000000000002,0.02257,0.017419999999999998,0.01141,0.010209999999999999,0.01514
30,0.01793,0.0114,0.01679,0.01488,0.01685,0.014130000000000002,0.0093,0.011179999999999999
31,0.01089,0.014740000000000001,0.01047,0.0107,0.00798,0.015380000000000001,0.00702,0.00757
32,0.00951,0.00945,0.01059,0.00827,0.01342,0.00839,0.0102,0.01577
33,0.02106,0.01099,0.019819999999999997,0.022690000000000002,0.017419999999999998,0.01126,0.010209999999999999,0.015119999999999998
34,0.01083,0.0148,0.01028,0.01048,0.00807,0.01546,0.00702,0.00761
35,0.01757,0.01143,0.01772,0.01637,0.01699,0.013319999999999999,0.0093,0.01135
36,0.00836,0.00933,0.00886,0.0083,0.006379999999999999,0.007509999999999999,0.00992,0.0056
