,0,1,2,3,4,5,6,7
0,0.021,0.01143,0.01995,0.022690000000000002,0.017419999999999998,0.01119,0.01095,0.01573
1,0.011729999999999999,0.00939,0.01084,0.008159999999999999,0.00965,0.00701,0.0102,0.01068
2,0.02034,0.01145,0.01964,0.01686,0.02256,0.022080000000000002,0.01181,0.0165
3,0.015880000000000002,0.00948,0.0158,0.02257,0.00907,0.00592,0.025580000000000002,0.01153
4,0.00878,0.00948,0.010029999999999999,0.00921,0.01075,0.0072900000000000005,0.0102,0.01285
5,0.016730000000000002,0.00951,0.01635,0.011470000000000001,0.02056,0.02444,0.00974,0.02008
6,0.010409999999999999,0.00962,0.01059,0.01162,0.009309999999999999,0.006790000000000001,0.00899,0.0070599999999999994
7,0.0204,0.01195,0.01957,0.01699,0.02285,0.02164,0.01181,0.01636
8,0.01077,0.00951,0.011340000000000001,0.01612,0.00517,0.0049,0.0202,0.00688
9,0.01137,0.011479999999999999,0.0114,0.01055,0.010209999999999999,0.02061,0.00943,0.008
10,0.01275,0.01169,0.013009999999999999,0.011559999999999999,0.01065,0.02223,0.0094,0.006940000000000001
11,0.01077,0.00948,0.011340000000000001,0.01624,0.00524,0.0046700000000000005,0.0202,0.00698
12,0.02034,0.01166,0.01964,0.01699,0.02271,0.02186,0.01181,0.01644
13,0.00812,0.00948,0.00867,0.00584,0.01137,0.0033399999999999997,0.00727,0.013580000000000002
14,0.01269,0.01169,0.013009999999999999,0.0114,0.01061,0.02215,0.0094,0.006959999999999999
15,0.02028,0.01108,0.019880000000000002,0.022690000000000002,0.01714,0.01097,0.01095,0.01656
16,0.02015,0.01099,0.019819999999999997,0.02282,0.01728,0.01089,0.01095,0.01658
17,0.01618,0.00968,0.01592,0.02306,0.008740000000000001,0.00594,0.025580000000000002,0.011179999999999999
18,0.01312,0.00974,0.01264,0.01102,0.013619999999999998,0.00949,0.01012,0.012790000000000001
19,0.01685,0.009590000000000001,0.01654,0.011609999999999999,0.02014,0.02458,0.00974,0.020030000000000003
20,0.01155,0.01143,0.01165,0.01066,0.0105,0.020980000000000002,0.0094,0.00784
21,0.02009,0.0123,0.019819999999999997,0.016,0.023280000000000002,0.0223,0.01181,0.014759999999999999
22,0.02106,0.01128,0.019880000000000002,0.022690000000000002,0.017419999999999998,0.01126,0.010209999999999999,0.01569
23,0.01546,0.010409999999999999,0.014119999999999999,0.01426,0.0108,0.009859999999999999,0.00948,0.0083
24,0.0077,0.00974,0.00787,0.0072900000000000005,0.007679999999999999,0.009859999999999999,0.007529999999999999,0.00633
25,0.020030000000000003,0.0109,0.019819999999999997,0.022940000000000002,0.01757,0.01089,0.01095,0.01656
26,0.01805,0.01198,0.01703,0.01848,0.01499,0.01281,0.01694,0.00765
27,0.0077,0.0098,0.007679999999999999,0.007379999999999999,0.007540000000000001,0.00927,0.007529999999999999,0.00639
28,0.00951,0.00939,0.009909999999999999,0.008159999999999999,0.0119,0.00584,0.0102,0.01439
29,0.02015,0.012329999999999999,0.01976,0.016,0.02299,0.0223,0.01181,0.014819999999999998
30,0.01823,0.01166,0.01772,0.02083,0.015280000000000002,0.013030000000000002,0.01258,0.00855
31,0.015819999999999997,0.009559999999999999,0.01573,0.02195,0.00913,0.00607,0.02476,0.011770000000000001
32,0.00951,0.00936,0.00997,0.008159999999999999,0.01201,0.0059299999999999995,0.0102,0.01439
33,0.01486,0.00968,0.01487,0.017730000000000003,0.01264,0.01082,0.00984,0.0121
34,0.01679,0.00965,0.01641,0.01153,0.02028,0.02458,0.00974,0.02005
35,0.01805,0.01198,0.01697,0.01823,0.01499,0.01288,0.01694,0.00765
36,0.01294,0.01166,0.01295,0.01198,0.01097,0.0223,0.0094,0.00698
37,0.020880000000000003,0.0107,0.01964,0.021330000000000002,0.01757,0.01192,0.01007,0.014430000000000002
38,0.013000000000000001,0.01166,0.01288,0.0121,0.01098,0.02238,0.0094,0.00698
39,0.00914,0.00945,0.010159999999999999,0.00905,0.01137,0.00665,0.0102,0.013519999999999999
40,0.01011,0.0093,0.01072,0.00615,0.01514,0.0059299999999999995,0.007359999999999999,0.01949
41,0.01636,0.00951,0.01617,0.011090000000000001,0.020419999999999997,0.02444,0.00974,0.02008
42,0.011309999999999999,0.01143,0.011340000000000001,0.010579999999999999,0.01017,0.02061,0.00943,0.008020000000000001
43,0.01817,0.011770000000000001,0.0171,0.02009,0.01485,0.01273,0.01694,0.007790000000000001
44,0.00872,0.00948,0.010029999999999999,0.00921,0.01077,0.007209999999999999,0.0102,0.01285
45,0.01811,0.011890000000000001,0.01703,0.0191,0.01485,0.01273,0.01694,0.00773
46,0.01486,0.009590000000000001,0.014740000000000001,0.017480000000000002,0.01267,0.01097,0.00984,0.01222
47,0.01661,0.00948,0.01635,0.01138,0.02071,0.02436,0.00974,0.0201
48,0.01312,0.01166,0.0127,0.01252,0.01098,0.02238,0.0094,0.00698
49,0.01257,0.01169,0.01295,0.01125,0.01061,0.022080000000000002,0.0094,0.006959999999999999
50,0.01811,0.0118,0.0171,0.019469999999999998,0.01499,0.01273,0.01694,0.00777
51,0.006379999999999999,0.01137,0.00547,0.006370000000000001,0.00371,0.00425,0.00707,0.00485
52,0.02094,0.0114,0.01995,0.022690000000000002,0.017419999999999998,0.01111,0.01095,0.01571
53,0.020819999999999998,0.0114,0.01995,0.022690000000000002,0.01642,0.01097,0.01095,0.015969999999999998
54,0.0089,0.01015,0.00861,0.00873,0.0064,0.00913,0.00945,0.00473
55,0.01384,0.0105,0.01202,0.00919,0.0132,0.01237,0.00872,0.01524
56,0.01185,0.00942,0.01152,0.00987,0.014280000000000001,0.0078,0.00981,0.012830000000000001
57,0.01287,0.01169,0.01295,0.01193,0.01094,0.02223,0.0094,0.006959999999999999
58,0.020880000000000003,0.01055,0.01964,0.0212,0.01757,0.01185,0.01007,0.014430000000000002
59,0.01318,0.009770000000000001,0.01264,0.011040000000000001,0.013619999999999998,0.00949,0.01012,0.01273
60,0.02034,0.01111,0.019880000000000002,0.022690000000000002,0.01699,0.01089,0.01095,0.01656
61,0.01348,0.0107,0.01195,0.00883,0.013219999999999999,0.01237,0.00872,0.01553
62,0.01823,0.01154,0.01747,0.02083,0.01499,0.01288,0.01258,0.008459999999999999
63,0.0157,0.00954,0.01567,0.02182,0.00897,0.00625,0.0246,0.01181
64,0.01564,0.009590000000000001,0.01573,0.02195,0.0091,0.006229999999999999,0.02476,0.01181
65,0.015580000000000002,0.01026,0.014369999999999999,0.014509999999999999,0.01215,0.01001,0.00948,0.00822
66,0.01077,0.00948,0.011340000000000001,0.01612,0.00521,0.00483,0.0202,0.00698
67,0.00902,0.00939,0.00979,0.01011,0.00761,0.01119,0.01085,0.0070599999999999994
68,0.02106,0.01125,0.01995,0.02282,0.017419999999999998,0.01126,0.010209999999999999,0.015430000000000001
69,0.01841,0.01238,0.01672,0.01872,0.0136,0.01045,0.01694,0.0072299999999999994
70,0.015340000000000001,0.0102,0.01406,0.01414,0.01048,0.009940000000000001,0.00948,0.0084
71,0.020640000000000002,0.011340000000000001,0.01995,0.022690000000000002,0.01642,0.011040000000000001,0.01095,0.01648
72,0.00878,0.00945,0.010159999999999999,0.0092,0.01077,0.007259999999999999,0.0102,0.013280000000000002
73,0.019969999999999998,0.012209999999999999,0.01976,0.016,0.02371,0.02223,0.01181,0.014430000000000002
74,0.01179,0.00945,0.0109,0.008159999999999999,0.00965,0.00701,0.0102,0.01068
75,0.01648,0.00948,0.01617,0.011179999999999999,0.02056,0.02451,0.00974,0.02008
76,0.010409999999999999,0.00954,0.01047,0.01166,0.00933,0.00655,0.00899,0.007370000000000001
77,0.01721,0.01143,0.016040000000000002,0.01438,0.01985,0.01656,0.00911,0.01192
78,0.011309999999999999,0.01145,0.011340000000000001,0.01056,0.01017,0.02061,0.00943,0.00808
79,0.01522,0.01026,0.013940000000000001,0.01401,0.010409999999999999,0.009940000000000001,0.00948,0.0084
