,0,1,2,3,4,5,6,7
0,0.01269,0.01061,0.01171,0.00866,0.01485,0.01141,0.010459999999999999,0.01616
1,0.01697,0.01145,0.01617,0.014509999999999999,0.02114,0.01906,0.00911,0.01192
2,0.01227,0.0102,0.01264,0.0155,0.01499,0.01126,0.01065,0.016640000000000002
3,0.01679,0.011309999999999999,0.01629,0.014759999999999999,0.02342,0.020390000000000002,0.00911,0.0125
4,0.01763,0.01143,0.01641,0.014509999999999999,0.01828,0.014790000000000001,0.00911,0.011940000000000001
5,0.01907,0.00997,0.01697,0.01624,0.01571,0.01075,0.00982,0.01315
6,0.017269999999999997,0.01038,0.01939,0.02306,0.01571,0.011479999999999999,0.01095,0.016640000000000002
7,0.01251,0.01035,0.01165,0.00919,0.014709999999999999,0.011479999999999999,0.010459999999999999,0.01622
8,0.01438,0.01023,0.01759,0.0217,0.01599,0.01141,0.01095,0.01669
9,0.01396,0.01093,0.01672,0.02108,0.00863,0.00927,0.008440000000000001,0.00719
10,0.02106,0.01099,0.019819999999999997,0.02257,0.017419999999999998,0.01133,0.010209999999999999,0.015119999999999998
11,0.01618,0.01227,0.01728,0.02046,0.009040000000000001,0.008759999999999999,0.008440000000000001,0.0071200000000000005
12,0.01245,0.010409999999999999,0.01165,0.00936,0.014709999999999999,0.011479999999999999,0.010459999999999999,0.01624
13,0.017269999999999997,0.01143,0.0161,0.01438,0.01956,0.01627,0.00911,0.01192
14,0.01029,0.01151,0.01084,0.00941,0.00997,0.0198,0.00943,0.00773
15,0.015880000000000002,0.011479999999999999,0.016659999999999998,0.01711,0.01671,0.01251,0.0093,0.01179
16,0.00951,0.01137,0.010409999999999999,0.00895,0.01027,0.01899,0.00943,0.00747
17,0.01757,0.01137,0.01772,0.01637,0.01714,0.01347,0.0093,0.01133
18,0.01576,0.00954,0.01573,0.02195,0.00924,0.00607,0.02476,0.011770000000000001
19,0.013059999999999999,0.01023,0.01617,0.02046,0.01599,0.011479999999999999,0.01065,0.01662
20,0.01227,0.01026,0.012819999999999998,0.01587,0.01614,0.01126,0.01065,0.016640000000000002
21,0.013059999999999999,0.00988,0.01295,0.00847,0.015569999999999999,0.01273,0.0102,0.01011
22,0.0151,0.01015,0.01815,0.0222,0.01571,0.01141,0.01095,0.01669
23,0.01847,0.0127,0.01679,0.01959,0.01187,0.00957,0.01694,0.0071
24,0.01065,0.009590000000000001,0.01103,0.0072299999999999994,0.01457,0.0078,0.009859999999999999,0.015590000000000001
25,0.013359999999999999,0.00954,0.01319,0.00857,0.016280000000000003,0.014130000000000002,0.0102,0.01051
26,0.01402,0.011309999999999999,0.01511,0.014509999999999999,0.015280000000000002,0.01192,0.0093,0.01145
27,0.02106,0.01102,0.019880000000000002,0.022690000000000002,0.017419999999999998,0.01126,0.010209999999999999,0.015080000000000001
28,0.01384,0.01119,0.01487,0.01414,0.015280000000000002,0.01192,0.0093,0.01153
29,0.020880000000000003,0.01137,0.01995,0.02282,0.01671,0.011040000000000001,0.01095,0.01577
30,0.015340000000000001,0.01143,0.01629,0.01662,0.015280000000000002,0.01207,0.0093,0.01153
31,0.012629999999999999,0.00951,0.012329999999999999,0.00831,0.014419999999999999,0.010159999999999999,0.0102,0.009640000000000001
32,0.01931,0.01183,0.01957,0.0155,0.024419999999999997,0.02171,0.00911,0.013359999999999999
33,0.01197,0.01035,0.01524,0.02145,0.00815,0.00913,0.008440000000000001,0.00755
34,0.01281,0.00942,0.012329999999999999,0.00835,0.014419999999999999,0.01067,0.0102,0.009640000000000001
35,0.01769,0.011340000000000001,0.01772,0.01624,0.01714,0.013319999999999999,0.0093,0.01133
36,0.01155,0.01026,0.01499,0.02145,0.00813,0.00927,0.008440000000000001,0.00757
37,0.01462,0.00971,0.01369,0.01265,0.015280000000000002,0.01119,0.01258,0.01269
38,0.015580000000000002,0.01143,0.01635,0.01674,0.01585,0.01229,0.0093,0.01179
39,0.00993,0.0114,0.01084,0.009179999999999999,0.00985,0.01958,0.00943,0.00765
40,0.0157,0.01012,0.01462,0.01401,0.01457,0.01295,0.01258,0.012629999999999999
41,0.01877,0.01172,0.01926,0.015130000000000001,0.02485,0.02135,0.00911,0.013280000000000002
42,0.013000000000000001,0.00954,0.01245,0.00838,0.01485,0.011479999999999999,0.0102,0.00968
43,0.01847,0.01154,0.01902,0.015,0.02485,0.021269999999999997,0.00911,0.013340000000000001
44,0.01799,0.01192,0.01703,0.01885,0.01499,0.01281,0.01694,0.00771
