,0,1,2,3,4,5,6,7
0,0.00884,0.00948,0.00886,0.01056,0.005,0.0046,0.01183,0.00566
1,0.020880000000000003,0.011340000000000001,0.01995,0.022690000000000002,0.01642,0.01097,0.01095,0.015969999999999998
2,0.01576,0.00951,0.0158,0.02232,0.00941,0.00587,0.02509,0.01175
3,0.015819999999999997,0.00951,0.0158,0.0222,0.00954,0.00581,0.02509,0.01183
4,0.0086,0.00954,0.00979,0.00916,0.0109,0.00743,0.0102,0.01293
5,0.01516,0.00965,0.014430000000000002,0.015,0.01414,0.01075,0.00984,0.0125
6,0.015880000000000002,0.00948,0.0158,0.02257,0.00907,0.00592,0.025580000000000002,0.01153
7,0.01426,0.00983,0.01319,0.01048,0.01235,0.01251,0.00872,0.015059999999999999
8,0.01269,0.01067,0.01171,0.00861,0.014709999999999999,0.011479999999999999,0.010459999999999999,0.01616
9,0.01823,0.012440000000000001,0.01641,0.01736,0.015569999999999999,0.0117,0.01694,0.00717
10,0.015880000000000002,0.00951,0.0158,0.02244,0.0091,0.00599,0.02541,0.01151
11,0.01817,0.0123,0.01641,0.01711,0.015569999999999999,0.01222,0.01694,0.0071
12,0.0154,0.00965,0.01505,0.01699,0.01312,0.01001,0.01153,0.00788
13,0.0133,0.00968,0.01319,0.00853,0.016280000000000003,0.01369,0.0102,0.010209999999999999
14,0.00927,0.00945,0.0101,0.00897,0.01142,0.0064,0.0102,0.01354
15,0.012029999999999999,0.0116,0.01214,0.01081,0.01114,0.021419999999999998,0.0094,0.007209999999999999
16,0.01426,0.00988,0.013319999999999999,0.01069,0.012320000000000001,0.012440000000000001,0.00872,0.015040000000000001
17,0.01318,0.009770000000000001,0.013130000000000001,0.00852,0.01585,0.01354,0.0102,0.01043
18,0.01594,0.00954,0.01586,0.02282,0.00875,0.006229999999999999,0.02541,0.01157
19,0.01227,0.01163,0.01245,0.010790000000000001,0.01098,0.02186,0.0094,0.00704
20,0.016730000000000002,0.00951,0.01635,0.011470000000000001,0.02056,0.02444,0.00974,0.02008
21,0.00788,0.00968,0.00793,0.007370000000000001,0.00744,0.00972,0.007529999999999999,0.006229999999999999
22,0.021,0.01087,0.019819999999999997,0.0222,0.017419999999999998,0.01163,0.010209999999999999,0.01514
23,0.01318,0.00983,0.013130000000000001,0.00852,0.01571,0.01325,0.0102,0.01037
24,0.01799,0.01137,0.01697,0.015130000000000001,0.01685,0.013909999999999999,0.0093,0.011179999999999999
25,0.01823,0.011340000000000001,0.01648,0.01686,0.013940000000000001,0.012440000000000001,0.01258,0.01125
26,0.014740000000000001,0.009590000000000001,0.01462,0.01637,0.01257,0.01119,0.00984,0.012440000000000001
27,0.01269,0.01169,0.013009999999999999,0.01146,0.01065,0.02215,0.0094,0.006959999999999999
28,0.01107,0.00942,0.00954,0.008159999999999999,0.010440000000000001,0.0092,0.0102,0.01165
29,0.01793,0.0114,0.01679,0.01488,0.01685,0.014130000000000002,0.0093,0.011179999999999999
30,0.01654,0.00948,0.01629,0.01127,0.02071,0.02444,0.00974,0.02008
31,0.01486,0.0098,0.013869999999999999,0.01277,0.01485,0.01259,0.01258,0.01269
32,0.0207,0.012620000000000001,0.01957,0.01637,0.02285,0.02223,0.01181,0.01608
33,0.01522,0.00954,0.01456,0.01488,0.014280000000000001,0.01089,0.00984,0.01256
