,0,1,2,3,4,5,6,7
0,0.01269,0.01061,0.01171,0.00866,0.01485,0.01141,0.010459999999999999,0.01616
1,0.0154,0.00965,0.01505,0.01699,0.01314,0.01001,0.01153,0.00848
2,0.01697,0.01145,0.01617,0.014509999999999999,0.02114,0.01906,0.00911,0.01192
3,0.01679,0.011309999999999999,0.01629,0.014759999999999999,0.02342,0.020390000000000002,0.00911,0.0125
4,0.01294,0.01073,0.01183,0.008459999999999999,0.01415,0.01126,0.00872,0.01553
5,0.015040000000000001,0.00968,0.014369999999999999,0.015380000000000001,0.01415,0.01089,0.00984,0.01254
6,0.0151,0.00971,0.01518,0.017480000000000002,0.0131,0.0106,0.01153,0.011040000000000001
7,0.00939,0.00954,0.00923,0.01218,0.00633,0.00532,0.013019999999999999,0.006229999999999999
8,0.0089,0.009590000000000001,0.00935,0.01176,0.0063,0.0061200000000000004,0.01267,0.00615
9,0.01047,0.00971,0.010409999999999999,0.011479999999999999,0.00877,0.006959999999999999,0.00899,0.0069
10,0.015880000000000002,0.00951,0.0158,0.02244,0.0091,0.00599,0.02541,0.01151
11,0.017269999999999997,0.01038,0.01939,0.02306,0.01571,0.011479999999999999,0.01095,0.016640000000000002
12,0.021,0.0114,0.01995,0.02282,0.017419999999999998,0.01111,0.01095,0.01571
13,0.02106,0.01099,0.019819999999999997,0.02257,0.017419999999999998,0.01133,0.010209999999999999,0.015119999999999998
14,0.017269999999999997,0.01143,0.0161,0.01438,0.01956,0.01627,0.00911,0.01192
15,0.013000000000000001,0.0107,0.011770000000000001,0.008440000000000001,0.0141,0.01126,0.00872,0.01553
16,0.00939,0.00954,0.00935,0.01214,0.00633,0.0054,0.013000000000000001,0.00619
17,0.015580000000000002,0.00919,0.01555,0.021580000000000002,0.009640000000000001,0.00657,0.02427,0.011590000000000001
18,0.01823,0.011340000000000001,0.01648,0.01686,0.013940000000000001,0.012440000000000001,0.01258,0.01125
19,0.01757,0.01137,0.01772,0.01637,0.01714,0.01347,0.0093,0.01133
20,0.01576,0.00954,0.01573,0.02195,0.00924,0.00607,0.02476,0.011770000000000001
21,0.00896,0.00948,0.00954,0.01188,0.00643,0.00602,0.012759999999999999,0.00619
22,0.00599,0.01128,0.00535,0.006959999999999999,0.0043100000000000005,0.00361,0.00707,0.00489
23,0.01847,0.0127,0.01679,0.01959,0.01187,0.00957,0.01694,0.0071
24,0.01047,0.00965,0.010409999999999999,0.011470000000000001,0.00864,0.006959999999999999,0.00899,0.00692
25,0.01817,0.01172,0.017159999999999998,0.02021,0.01499,0.01266,0.01694,0.00784
26,0.02106,0.01102,0.019880000000000002,0.022690000000000002,0.017419999999999998,0.01126,0.010209999999999999,0.015080000000000001
27,0.020880000000000003,0.01137,0.01995,0.02282,0.01671,0.011040000000000001,0.01095,0.01577
28,0.00596,0.01125,0.00535,0.00698,0.00433,0.00343,0.00707,0.00489
