,0,1,2,3,4,5,6,7
0,0.01348,0.01119,0.014369999999999999,0.0129,0.01485,0.01163,0.0093,0.011590000000000001
1,0.00902,0.00951,0.0096,0.01006,0.00774,0.011559999999999999,0.010740000000000001,0.00727
2,0.021,0.01143,0.01995,0.022690000000000002,0.017419999999999998,0.01119,0.01095,0.01573
3,0.011729999999999999,0.00939,0.01084,0.008159999999999999,0.00965,0.00701,0.0102,0.01068
4,0.01811,0.01227,0.01654,0.01711,0.015569999999999999,0.01266,0.01694,0.00743
5,0.015880000000000002,0.00948,0.0158,0.02257,0.00907,0.00592,0.025580000000000002,0.01153
6,0.015880000000000002,0.00945,0.01586,0.02282,0.009009999999999999,0.00599,0.02541,0.01157
7,0.01077,0.00945,0.01121,0.00734,0.015569999999999999,0.007509999999999999,0.009859999999999999,0.015609999999999999
8,0.016,0.00951,0.01592,0.022940000000000002,0.00877,0.00618,0.025580000000000002,0.01169
9,0.015040000000000001,0.01143,0.0161,0.01624,0.01485,0.01185,0.0093,0.01171
10,0.02028,0.01108,0.019880000000000002,0.022690000000000002,0.01714,0.01097,0.01095,0.01656
11,0.02015,0.01099,0.019819999999999997,0.02282,0.01728,0.01089,0.01095,0.01658
12,0.01618,0.00968,0.01592,0.02306,0.008740000000000001,0.00594,0.025580000000000002,0.011179999999999999
13,0.01462,0.01026,0.01778,0.02182,0.01571,0.01133,0.01095,0.01669
14,0.019190000000000002,0.01192,0.01951,0.0155,0.02456,0.02164,0.00911,0.013340000000000001
15,0.01456,0.011340000000000001,0.01586,0.015619999999999998,0.01514,0.01192,0.0093,0.01153
16,0.01715,0.01157,0.01765,0.01686,0.01699,0.01325,0.0093,0.01149
17,0.01847,0.0127,0.01679,0.01959,0.01187,0.00957,0.01694,0.0071
18,0.02009,0.0123,0.019819999999999997,0.016,0.023280000000000002,0.0223,0.01181,0.014759999999999999
19,0.02106,0.01128,0.019880000000000002,0.022690000000000002,0.017419999999999998,0.01126,0.010209999999999999,0.01569
20,0.020030000000000003,0.0109,0.019819999999999997,0.022940000000000002,0.01757,0.01089,0.01095,0.01656
