,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,0.690843,1.496535,0.925939,-1.493218,-1.853383,-0.180398,-0.408869,-0.390112,0.7287,1.547456,-0.495324,0.299508,1.301301,1.05439,0.928989,0.482298,0.126331,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,0.084486,0.636809,-0.256141,-0.913199,-0.558217,-2.012579,-1.808272,-1.845686,-2.003006,-1.915564,-1.803497,-1.599586,-1.897108,-2.00316,-1.355033,-1.352208,-1.883118,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,2.327887,2.378523,2.904065,-0.868998,3.061483,1.08621,0.990127,-0.156112,-0.427284,0.439658,0.718242,-0.473118,0.486427,-0.11388,-0.039564,0.519088,0.023575,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,1.218295,0.94121,1.472654,0.695601,2.324584,-1.535426,-0.568398,-0.038935,-0.670114,1.444284,0.451337,-0.431339,0.513986,-0.713686,-0.059539,0.650417,-0.526973,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354
1,0.434195,0.872061,-0.222426,0.640219,0.296148,-0.355881,-0.85389,-0.453194,-0.657262,0.613679,-0.574433,-0.175206,-0.848198,-0.96155,-1.25193,-3.803306,-2.454439,-0.312963,-0.312963,-0.312963,-0.312963,-0.312963,-0.312963,-0.312963,-0.312963,-0.312963,-0.312963,-0.312963,-0.312963,1.135062,0.943816,-0.449302,0.733579,-0.01751,0.092998,0.645759,1.951659,0.912686,0.684259,-0.076212,-0.04219,0.088031,0.491223,0.957117,1.171981,1.754429,-0.398993,-0.398993,-0.398993,-0.398993,-0.398993,-0.398993,-0.398993,-0.398993,-0.398993,-0.398993,-0.398993,-0.398993,0.453183,0.938803,0.42076,0.159463,0.468457,0.496247,1.290213,2.424559,1.05035,0.955659,0.530406,0.755252,0.383542,0.403141,1.696983,1.910267,1.687476,-0.304778,-0.304778,-0.304778,-0.304778,-0.304778,-0.304778,-0.304778,-0.304778,-0.304778,-0.304778,-0.304778,-0.304778,1.782022,0.640055,-0.434445,0.072289,0.928172,0.716222,1.171007,1.6353,0.570076,0.893078,0.488065,0.142955,0.532309,0.247138,0.349601,0.42345,1.614602,-0.454046,-0.454046,-0.454046,-0.454046,-0.454046,-0.454046,-0.454046,-0.454046,-0.454046,-0.454046,-0.454046,-0.454046
2,0.710014,0.578911,-0.138719,0.096729,1.275643,-0.817387,-0.393466,-0.518862,-1.530397,-0.629735,-0.870549,-0.671147,-0.343065,0.043734,2.198768,0.413335,0.785485,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,0.153977,0.046583,-0.500217,-0.100823,-0.608877,-0.921698,-0.393808,1.190216,0.260446,-0.410671,-0.215657,0.036384,0.009516,0.190373,0.114651,-0.312204,-0.079682,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,-0.382913,-0.272264,-0.708748,-0.837051,-0.562299,-0.866448,-0.217751,2.510606,0.508584,0.145669,-0.365264,0.395608,0.020191,0.413414,0.098376,-0.497845,0.206786,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,0.000378,-0.120064,-0.803441,0.900466,-0.237957,-1.214077,-0.383024,0.585537,0.367984,-0.756168,-0.958883,-1.13909,-0.681937,-0.691176,-0.29317,-0.673913,-0.718876,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274
3,0.826859,1.021104,0.109269,-0.166897,0.977581,-1.068751,-0.820668,-1.064933,-0.128866,-0.416481,-0.475445,-1.195918,0.744906,0.665276,0.572663,0.777585,-1.839521,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,0.004704,0.200358,-0.635776,-0.222237,1.718141,-0.418611,0.005181,1.324564,1.700522,0.132963,0.809725,1.304399,0.062034,0.871486,0.009473,0.557494,0.470668,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,0.610737,0.318068,0.494911,-0.549811,0.033268,1.494398,1.016587,0.705516,1.857871,-0.512099,0.549644,-0.808829,-0.695086,0.736809,0.079105,-0.365121,-0.684541,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,0.037983,0.228835,-0.610654,0.027694,1.091814,0.226285,-0.101354,1.054031,0.767457,-0.033673,0.090585,-0.044444,-0.85273,0.301754,-0.799513,-0.579942,0.182172,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037
4,-0.180592,1.427262,0.634766,-1.762916,1.660657,-0.421357,0.843045,-1.136841,-0.340169,-0.63098,-0.54275,-0.376815,0.477159,-0.392298,-1.079834,-0.350449,-2.742793,0.066686,0.066686,0.066686,0.066686,0.066686,0.066686,0.066686,0.066686,0.066686,0.066686,0.066686,0.066686,0.392351,0.344232,0.024342,-0.291986,-0.05418,-0.809213,-1.022229,-1.367273,-0.860084,-0.999924,-0.770475,-0.894834,-1.096872,-0.69869,-0.563946,-0.473713,0.266238,0.059205,0.059205,0.059205,0.059205,0.059205,0.059205,0.059205,0.059205,0.059205,0.059205,0.059205,0.059205,0.12405,2.732416,2.918781,3.716202,2.982581,1.193889,-0.008609,-1.100801,-0.475658,-0.141736,-0.032233,0.288606,-0.048196,-0.113987,-0.148485,-0.190941,0.495001,0.195588,0.195588,0.195588,0.195588,0.195588,0.195588,0.195588,0.195588,0.195588,0.195588,0.195588,0.195588,0.026133,0.367208,0.113249,0.259383,1.810736,-0.329996,0.087968,-0.01855,0.864148,1.129703,1.397148,1.147175,0.673133,0.9207,0.793249,0.953242,1.36975,0.419967,0.419967,0.419967,0.419967,0.419967,0.419967,0.419967,0.419967,0.419967,0.419967,0.419967,0.419967
5,0.532202,2.371311,1.187061,-0.118324,1.259004,-1.583128,0.674073,-0.27687,0.239243,0.051162,0.327479,0.286018,0.164773,0.336181,0.137202,-0.097492,-0.120359,-0.631047,-0.631047,-0.631047,-0.631047,-0.631047,-0.631047,-0.631047,-0.631047,-0.631047,-0.631047,-0.631047,-0.631047,0.581028,0.732866,0.176729,0.6123,1.775532,-1.116928,-1.176804,-0.634582,-0.748069,-0.788861,-0.921113,-1.437915,-1.097858,-1.034212,-0.790754,-0.814384,-0.814166,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,0.255599,2.97831,2.497194,6.020852,4.009997,-0.401471,-0.731713,0.363164,-0.390772,-0.47459,-0.819968,-0.702962,-0.719697,-0.637921,-0.835349,-0.407708,-0.722313,-0.535925,-0.535925,-0.535925,-0.535925,-0.535925,-0.535925,-0.535925,-0.535925,-0.535925,-0.535925,-0.535925,-0.535925,0.044612,0.051814,-0.172107,0.295259,0.157621,-0.939335,-0.067025,1.205081,0.983307,1.213476,1.194243,0.812859,1.133944,0.791647,0.768482,1.024346,0.985361,-0.45813,-0.45813,-0.45813,-0.45813,-0.45813,-0.45813,-0.45813,-0.45813,-0.45813,-0.45813,-0.45813,-0.45813
6,0.068636,0.023578,-0.542411,0.228754,0.138458,-1.007559,-1.080901,-1.535076,-3.487149,-5.330139,-1.748669,-0.786499,-0.870617,0.652756,0.412525,-2.520605,-0.446431,4.69635,4.69635,4.69635,4.69635,4.69635,4.69635,4.69635,4.69635,4.69635,4.69635,4.69635,4.69635,-0.536297,-0.53996,-0.742088,-0.483965,-1.009924,-0.228956,-1.048678,-0.235948,1.496877,1.641275,1.366946,2.592042,0.099192,1.284532,2.794739,2.886086,0.732342,4.051408,4.051408,4.051408,4.051408,4.051408,4.051408,4.051408,4.051408,4.051408,4.051408,4.051408,4.051408,-0.01944,-0.730448,-0.744696,0.052694,0.499141,1.173455,0.363833,1.568492,4.367621,3.124743,6.228856,4.634409,2.180507,3.277752,1.89665,2.974366,2.557858,8.999587,8.999587,8.999587,8.999587,8.999587,8.999587,8.999587,8.999587,8.999587,8.999587,8.999587,8.999587,-0.181312,-0.439243,-0.685772,-0.1993,-1.022198,-0.201919,-1.47047,0.288934,3.111016,3.061126,2.320736,3.463867,-0.007661,1.688996,3.530696,2.737311,1.140914,8.222786,8.222786,8.222786,8.222786,8.222786,8.222786,8.222786,8.222786,8.222786,8.222786,8.222786,8.222786
7,-0.335598,-0.342826,-0.813587,0.480236,0.396853,-0.84053,-0.916457,-2.690871,-5.281537,-5.593823,-0.250353,2.127152,1.557309,1.169599,-0.942691,-1.268196,2.189773,7.384674,7.384674,7.384674,7.384674,7.384674,7.384674,7.384674,7.384674,7.384674,7.384674,7.384674,7.384674,-0.976077,-0.989452,-0.893772,0.216378,-0.892049,-0.298104,-0.808163,-0.204905,0.014142,0.659131,3.202406,2.270745,1.277401,2.719877,1.576198,3.675778,0.072887,6.048283,6.048283,6.048283,6.048283,6.048283,6.048283,6.048283,6.048283,6.048283,6.048283,6.048283,6.048283,-0.745945,-1.237239,-1.279794,0.618207,-0.974029,-0.83942,-0.520347,1.590612,1.871461,4.19312,5.168508,3.338359,2.036214,1.643742,3.307745,3.304175,1.064956,5.739048,5.739048,5.739048,5.739048,5.739048,5.739048,5.739048,5.739048,5.739048,5.739048,5.739048,5.739048,-0.686548,-1.04839,-0.891219,-0.5299,-1.025509,-1.293545,-0.810051,0.904192,2.324242,1.51928,5.010311,5.184758,2.27007,3.464564,1.421777,4.781774,0.307364,4.710395,4.710395,4.710395,4.710395,4.710395,4.710395,4.710395,4.710395,4.710395,4.710395,4.710395,4.710395
8,-0.571863,-0.728054,-0.481858,-0.966248,0.320349,1.05139,-0.351009,0.443267,-0.178714,0.185348,0.467381,-2.107351,0.647769,-0.612072,-0.22779,1.185877,-0.810714,0.858818,0.858818,0.858818,0.858818,0.858818,0.858818,0.858818,0.858818,0.858818,0.858818,0.858818,0.858818,-0.548599,-0.895629,-0.383186,-1.101643,-0.780026,-0.812137,-0.281424,0.101306,-0.355037,-0.838417,-1.079056,-0.642615,-1.25215,-0.718156,-1.126694,-1.177317,-1.346069,0.522047,0.522047,0.522047,0.522047,0.522047,0.522047,0.522047,0.522047,0.522047,0.522047,0.522047,0.522047,-0.644528,-1.152538,0.154269,0.483975,-0.334136,0.582339,1.226042,3.241349,1.165303,0.65404,1.16976,0.604372,-0.059781,1.382888,-0.209715,0.290342,0.459922,0.651085,0.651085,0.651085,0.651085,0.651085,0.651085,0.651085,0.651085,0.651085,0.651085,0.651085,0.651085,-0.064977,-1.092631,1.30559,0.0116,-1.286663,0.225493,1.299482,2.379225,1.494679,1.373897,1.153211,1.616588,0.258712,0.622351,0.163282,0.164953,-0.376654,0.593545,0.593545,0.593545,0.593545,0.593545,0.593545,0.593545,0.593545,0.593545,0.593545,0.593545,0.593545
9,-0.225961,-0.188715,-0.904284,0.422061,-0.362657,-0.396464,-3.013253,-4.923558,-2.979746,0.987968,3.451889,1.888524,1.249173,-0.593704,0.006708,0.58257,0.543228,8.724732,8.724732,8.724732,8.724732,8.724732,8.724732,8.724732,8.724732,8.724732,8.724732,8.724732,8.724732,-1.095873,-1.179512,-1.057035,0.44765,0.335441,-0.122789,-0.402697,-0.719469,0.216597,2.632716,0.016414,0.266351,1.980366,2.560118,4.043263,1.119275,-0.701241,9.766496,9.766496,9.766496,9.766496,9.766496,9.766496,9.766496,9.766496,9.766496,9.766496,9.766496,9.766496,-0.784733,-1.247827,-1.58753,1.130476,-1.200952,-0.025977,0.738647,0.532379,2.172697,5.972345,1.816844,2.389132,3.937845,2.915281,3.181746,2.378383,0.07171,5.846464,5.846464,5.846464,5.846464,5.846464,5.846464,5.846464,5.846464,5.846464,5.846464,5.846464,5.846464,-0.278229,-1.151675,-1.140151,-0.230818,-1.476806,-1.314477,-0.399534,-0.002637,1.711656,5.085882,1.847245,0.949913,2.321587,3.368185,3.658151,1.193893,-0.014381,4.937066,4.937066,4.937066,4.937066,4.937066,4.937066,4.937066,4.937066,4.937066,4.937066,4.937066,4.937066
