,0,1
0,0.01413,-0.0114
1,0.03783,0.05644
2,0.01095,0.05088
3,0.01095,0.05088
4,0.03191,0.03548
5,0.03972,0.00605
6,0.03783,0.01592
7,0.0139,-0.00844
8,0.01413,-0.0114
9,-0.00119,0.01785
10,0.03191,0.03548
11,0.03918,0.0096
12,0.05184,0.01227
13,0.03382,0.02493
14,0.03382,0.02493
15,0.03783,0.05644
16,0.03226,-0.00332
17,-0.00585,0.05181
18,0.01872,0.04661
19,-0.03346,0.07232
20,0.01304,0.04873
21,0.0139,-0.00844
22,0.0421,0.01266
23,-0.03346,0.07232
24,0.03972,0.00605
25,0.03191,0.03548
26,0.03783,0.05644
27,0.03384,0.06776
28,0.03783,0.01592
29,0.01304,0.04873
30,0.03191,0.03548
31,-0.03346,0.07232
32,0.01413,-0.0114
33,-0.03346,0.07232
34,0.03479,0.00156
35,0.01413,-0.0114
36,0.02712,0.03744
37,,
38,0.01413,-0.0114
39,0.01095,0.05088
40,0.02847,0.01514
41,0.03384,0.06776
42,0.03382,0.02493
43,0.0139,-0.00844
44,0.04063,0.03618
45,0.03479,0.00156
46,0.03384,0.06776
47,0.03191,0.03548
48,0.03972,0.00605
49,0.03191,0.03548
50,0.01304,0.04873
51,0.01413,-0.0114
52,0.0139,-0.00844
53,-0.01493,-0.02325
54,0.03783,0.01592
55,0.04977,-6e-05
56,-0.00585,0.05181
57,0.03226,-0.00332
58,0.03972,0.00605
59,0.03479,0.00156
60,0.02712,0.03744
61,0.02712,0.03744
62,0.03191,0.03548
63,0.01095,0.05088
64,-0.01493,-0.02325
65,0.02712,0.03744
66,0.02712,0.03744
67,0.01872,0.04661
68,0.03191,0.03548
69,0.03382,0.02493
70,0.03479,0.00156
71,0.03783,0.01592
72,-0.03346,0.07232
73,0.02847,0.01514
74,0.03783,0.05644
75,,
76,0.03783,0.05644
77,0.03602,0.0115
78,-0.01493,-0.02325
79,0.03384,0.06776
80,0.02712,0.03744
81,0.02712,0.03744
82,0.03783,0.05644
83,0.0421,0.01266
84,-0.00585,0.05181
85,0.03783,0.05644
86,-0.00585,0.05181
87,-0.03346,0.07232
88,0.03783,0.01592
