,0,1
0,0.04977,-6e-05
1,0.03972,0.00605
2,0.01199,-0.00388
3,0.05184,0.01227
4,0.01705,-0.03725
5,0.03479,0.00156
6,0.02847,0.01514
7,0.03783,0.01592
8,0.03384,0.06776
9,0.05184,0.01227
10,0.03972,0.00605
11,0.01705,-0.03725
12,0.03918,0.0096
13,0.0139,-0.00844
14,0.01872,0.04661
15,0.05184,0.01227
16,-0.01493,-0.02325
17,0.01705,-0.03725
18,0.01199,-0.00388
19,0.02712,0.03744
20,-0.01493,-0.02325
21,-0.01493,-0.02325
22,0.03918,0.0096
23,0.01199,-0.00388
24,0.01705,-0.03725
25,0.01199,-0.00388
26,-0.00119,0.01785
27,0.01872,0.04661
28,0.04977,-6e-05
29,0.01199,-0.00388
30,0.03479,0.00156
31,0.03191,0.03548
32,0.01199,-0.00388
33,-0.00119,0.01785
34,0.01199,-0.00388
35,0.01095,0.05088
36,0.01635,-0.04305
37,,
38,0.01304,0.04873
39,0.01199,-0.00388
40,0.01199,-0.00388
41,0.0139,-0.00844
42,0.03911,0.03357
43,0.03783,0.05644
44,0.03783,0.05644
45,0.05184,0.01227
46,0.03384,0.06776
47,0.03226,-0.00332
48,0.03783,0.01592
49,0.01095,0.05088
50,-0.03346,0.07232
51,0.01199,-0.00388
52,-0.00585,0.01733
53,0.03783,0.01592
54,0.03783,0.01592
55,0.03954,0.02172
56,0.03918,0.0096
57,0.01413,-0.0114
58,0.03783,0.05644
59,0.03783,0.05644
60,0.02252,0.05868
61,0.0421,0.01266
62,0.01413,-0.0114
63,-0.01493,-0.02325
64,0.03602,0.0115
65,-0.00119,0.01785
66,0.03911,0.03357
67,0.0139,-0.00844
68,0.01872,0.04661
69,0.01872,0.04661
70,0.02252,0.05868
71,0.03918,0.0096
72,0.01199,-0.00388
73,0.01413,-0.0114
74,0.01413,-0.0114
75,,
76,0.03479,0.00156
77,0.05184,0.01227
78,0.03384,0.06776
79,0.03972,0.00605
80,0.01705,-0.03725
81,0.01413,-0.0114
82,-0.03346,0.07232
83,0.02252,0.05868
84,-0.01493,-0.02325
85,-0.03346,0.07232
86,0.0139,-0.00844
87,0.03954,0.02172
88,0.03226,-0.00332
89,-0.01493,-0.02325
90,0.03972,0.00605
91,0.01199,-0.00388
92,0.01413,-0.0114
93,0.03783,0.05644
94,0.03783,0.05644
95,0.03783,0.01592
96,-0.01493,-0.02325
97,0.0139,-0.00844
98,0.03783,0.01592
99,-0.03346,0.07232
100,0.03191,0.03548
101,-0.03346,0.07232
102,-0.03346,0.07232
103,0.01635,-0.04305
104,0.03384,0.06776
105,0.03191,0.03548
106,0.05184,0.01227
107,0.03479,0.00156
108,-0.03346,0.07232
109,0.03783,0.05644
110,0.03382,0.02493
111,-0.00585,0.01733
112,0.03783,0.05644
113,,
114,0.03382,0.02493
115,0.02712,0.03744
116,0.01199,-0.00388
117,-0.01493,-0.02325
118,-0.00585,0.05181
119,0.01199,-0.00388
120,0.04977,-6e-05
121,0.03226,-0.00332
122,0.01199,-0.00388
123,0.03479,0.00156
124,-0.01493,-0.02325
125,0.0139,-0.00844
126,0.02712,0.03744
127,-0.01493,-0.02325
128,0.03191,0.03548
129,0.03911,0.03357
130,0.03191,0.03548
131,0.02847,0.01514
132,0.02847,0.01514
133,0.03783,0.05644
134,0.03226,-0.00332
135,-0.00585,0.05181
136,0.01199,-0.00388
137,-0.01493,-0.02325
138,-0.00585,0.05181
139,0.01872,0.04661
140,-0.00585,0.05181
141,0.02712,0.03744
142,0.01635,-0.04305
143,0.02712,0.03744
144,0.03972,0.00605
145,0.02847,0.01514
146,-0.03346,0.07232
147,0.03382,0.02493
148,0.03384,0.06776
149,0.02712,0.03744
150,0.01635,-0.04305
151,,
152,-0.01493,-0.02325
153,0.03191,0.03548
154,-0.01493,-0.02325
155,0.03226,-0.00332
156,0.01705,-0.03725
157,0.03783,0.05644
158,0.03954,0.02172
159,0.03783,0.01592
160,0.0421,0.01266
161,0.03911,0.03357
162,0.03479,0.00156
163,0.03191,0.03548
164,0.03602,0.0115
165,-0.03346,0.07232
166,0.03191,0.03548
167,0.03226,-0.00332
168,0.03479,0.00156
169,0.03972,0.00605
170,0.03783,0.05644
171,0.04063,0.03618
172,0.03479,0.00156
173,0.03783,0.01592
174,0.03954,0.02172
175,0.03954,0.02172
176,0.03191,0.03548
177,0.03191,0.03548
178,0.02712,0.03744
179,0.00856,0.01879
180,0.03602,0.0115
181,0.03602,0.0115
182,-0.00585,0.05181
183,0.00856,0.01879
184,-0.00585,0.05181
185,0.03783,0.05644
186,0.03602,0.0115
187,0.02712,0.03744
188,0.03911,0.03357
189,,
190,0.03918,0.0096
191,0.03783,0.05644
192,0.03191,0.03548
193,0.01635,-0.04305
194,0.03479,0.00156
195,0.03972,0.00605
196,0.03972,0.00605
197,0.03226,-0.00332
198,0.03911,0.03357
199,0.04977,-6e-05
200,0.01705,-0.03725
201,0.03972,0.00605
202,-0.01493,-0.02325
203,0.03602,0.0115
204,0.01872,0.04661
205,0.0421,0.01266
206,0.03226,-0.00332
207,0.00856,0.01879
208,0.03972,0.00605
209,0.03479,0.00156
210,0.0139,-0.00844
211,0.02712,0.03744
212,-0.01493,-0.02325
213,-0.01493,-0.02325
214,0.01635,-0.04305
215,0.03191,0.03548
216,0.03191,0.03548
217,0.03479,0.00156
218,0.01304,0.04873
219,0.01304,0.04873
220,0.03954,0.02172
221,0.01199,-0.00388
222,0.03954,0.02172
223,0.03384,0.06776
224,0.04063,0.03618
225,0.03384,0.06776
226,-0.00119,0.01785
227,,
228,0.03954,0.02172
229,0.03783,0.05644
230,0.03191,0.03548
231,0.03479,0.00156
232,0.01413,-0.0114
233,0.04977,-6e-05
234,-0.01493,-0.02325
235,0.03479,0.00156
236,0.03783,0.01592
237,0.01095,0.05088
238,0.02712,0.03744
239,-0.00585,0.01733
240,0.01095,0.05088
241,-0.00119,0.01785
242,-0.00585,0.05181
243,-0.00119,0.01785
244,0.00856,0.01879
245,0.01705,-0.03725
246,0.03384,0.06776
247,0.03972,0.00605
248,0.03479,0.00156
249,-0.00585,0.01733
250,0.02712,0.03744
251,0.04977,-6e-05
252,0.01413,-0.0114
253,0.03479,0.00156
254,-0.00119,0.01785
255,-0.01493,-0.02325
256,0.01705,-0.03725
257,0.01705,-0.03725
258,0.02712,0.03744
259,0.00856,0.01879
260,-0.00119,0.01785
261,0.01705,-0.03725
262,0.01413,-0.0114
263,0.03226,-0.00332
264,0.03382,0.02493
265,,
266,0.03191,0.03548
267,0.01872,0.04661
268,0.02712,0.03744
269,-0.01493,-0.02325
