,0,1
0,-0.00585,0.05181
1,0.03783,0.05644
2,0.05184,0.01227
3,0.03783,0.01592
4,0.01199,-0.00388
5,-0.01493,-0.02325
6,0.01199,-0.00388
7,0.01199,-0.00388
8,0.01199,-0.00388
9,0.03191,0.03548
10,0.02712,0.03744
11,0.01199,-0.00388
12,0.01199,-0.00388
13,0.03191,0.03548
14,0.04977,-6e-05
15,0.04977,-6e-05
16,0.0139,-0.00844
17,0.04063,0.03618
18,0.03783,0.01592
19,0.03191,0.03548
20,0.02712,0.03744
21,0.05184,0.01227
22,0.03783,0.01592
23,0.01304,0.04873
24,-0.00585,0.05181
25,0.05184,0.01227
26,0.04063,0.03618
27,0.01872,0.04661
28,-0.00585,0.05181
29,0.04977,-6e-05
30,0.01413,-0.0114
31,-0.00585,0.05181
32,-0.00119,0.01785
33,0.02847,0.01514
34,0.04063,0.03618
35,0.03783,0.05644
36,0.03954,0.02172
37,,
38,0.00856,0.01879
39,0.01304,0.04873
40,0.03191,0.03548
41,0.01199,-0.00388
42,0.05184,0.01227
43,0.01304,0.04873
44,0.03783,0.05644
45,0.0421,0.01266
46,0.01872,0.04661
47,0.03911,0.03357
48,-0.00585,0.05181
49,0.02252,0.05868
50,0.04977,-6e-05
51,0.01705,-0.03725
52,0.0421,0.01266
53,0.03384,0.06776
54,0.01199,-0.00388
55,-0.00119,0.01785
56,-0.03346,0.07232
57,0.01199,-0.00388
58,0.03226,-0.00332
59,0.05184,0.01227
60,0.01872,0.04661
61,0.03954,0.02172
62,0.01199,-0.00388
63,0.01413,-0.0114
64,0.04977,-6e-05
65,0.05184,0.01227
66,-0.03346,0.07232
67,0.02712,0.03744
68,0.01199,-0.00388
69,0.03972,0.00605
70,-0.00119,0.01785
71,0.03918,0.0096
72,0.03783,0.01592
73,0.04977,-6e-05
74,-0.03346,0.07232
75,,
76,0.01872,0.04661
77,-0.00585,0.01733
78,0.03783,0.01592
79,0.01199,-0.00388
80,0.03382,0.02493
81,0.02847,0.01514
82,0.03783,0.01592
83,0.03191,0.03548
84,0.01872,0.04661
85,0.0139,-0.00844
86,0.03972,0.00605
87,0.03972,0.00605
88,0.03954,0.02172
89,0.03783,0.05644
90,0.03783,0.01592
91,0.01413,-0.0114
92,0.03479,0.00156
93,-0.03346,0.07232
94,0.02847,0.01514
95,0.00856,0.01879
96,0.02712,0.03744
97,0.03972,0.00605
98,0.03972,0.00605
99,0.03783,0.05644
100,-0.00585,0.05181
101,0.03954,0.02172
102,0.03954,0.02172
103,0.03783,0.05644
104,0.03382,0.02493
105,0.03783,0.01592
106,0.03783,0.05644
107,0.05184,0.01227
108,0.03972,0.00605
109,0.03783,0.05644
110,0.02712,0.03744
111,0.00856,0.01879
112,-0.00585,0.01733
113,,
114,0.01705,-0.03725
115,0.00856,0.01879
116,0.00856,0.01879
117,0.03602,0.0115
118,0.03783,0.01592
119,0.0139,-0.00844
120,0.03479,0.00156
121,0.0421,0.01266
122,0.02847,0.01514
123,0.04977,-6e-05
124,-0.01493,-0.02325
125,0.02847,0.01514
126,0.03479,0.00156
127,0.01304,0.04873
128,0.01199,-0.00388
129,0.04063,0.03618
130,0.01413,-0.0114
131,0.03783,0.05644
132,0.01199,-0.00388
133,0.01872,0.04661
134,0.03911,0.03357
135,0.05184,0.01227
136,-0.00585,0.01733
137,-0.00585,0.05181
138,-0.00119,0.01785
139,0.0139,-0.00844
140,0.03911,0.03357
141,0.04977,-6e-05
142,0.02847,0.01514
143,0.03783,0.05644
144,-0.03346,0.07232
145,0.03384,0.06776
146,0.03602,0.0115
147,0.0139,-0.00844
148,0.03783,0.05644
149,0.01095,0.05088
150,0.02712,0.03744
151,,
152,0.03191,0.03548
153,0.03783,0.01592
154,0.04977,-6e-05
155,0.03783,0.05644
156,0.04977,-6e-05
157,0.04977,-6e-05
158,0.01872,0.04661
159,0.03191,0.03548
160,0.03954,0.02172
161,0.03602,0.0115
162,0.03783,0.05644
163,-0.00585,0.01733
164,0.0139,-0.00844
165,0.01199,-0.00388
166,0.03954,0.02172
167,0.03382,0.02493
168,-0.00119,0.01785
169,0.03226,-0.00332
170,0.04977,-6e-05
171,0.01199,-0.00388
172,0.03954,0.02172
173,0.0139,-0.00844
174,0.00856,0.01879
175,-0.03346,0.07232
176,0.01635,-0.04305
177,0.01199,-0.00388
178,0.03384,0.06776
179,0.02712,0.03744
180,0.02252,0.05868
181,0.02252,0.05868
182,0.03918,0.0096
183,0.03783,0.05644
184,0.03783,0.05644
185,0.03918,0.0096
186,0.03911,0.03357
187,0.04977,-6e-05
188,0.04063,0.03618
189,,
190,-0.03346,0.07232
191,0.01199,-0.00388
192,0.01413,-0.0114
193,0.0139,-0.00844
194,0.0421,0.01266
195,0.03479,0.00156
196,0.03911,0.03357
197,0.03479,0.00156
198,0.04977,-6e-05
199,0.0139,-0.00844
200,0.01413,-0.0114
201,0.03382,0.02493
202,0.03384,0.06776
203,0.04977,-6e-05
204,-0.00119,0.01785
205,0.03226,-0.00332
206,0.03783,0.01592
207,0.05184,0.01227
208,0.03384,0.06776
209,0.03783,0.01592
210,0.02712,0.03744
211,0.01199,-0.00388
212,0.03918,0.0096
213,0.04977,-6e-05
214,0.01304,0.04873
215,0.05184,0.01227
216,0.03191,0.03548
217,0.01413,-0.0114
218,0.0139,-0.00844
219,-0.01493,-0.02325
220,0.01304,0.04873
221,0.03191,0.03548
222,0.03783,0.05644
223,0.03191,0.03548
224,0.04977,-6e-05
225,-0.01493,-0.02325
226,0.03191,0.03548
227,,
228,0.02712,0.03744
229,0.01199,-0.00388
230,0.03972,0.00605
231,0.04063,0.03618
232,-0.00585,0.01733
233,-0.00585,0.05181
234,0.02847,0.01514
235,-0.00585,0.01733
236,0.01199,-0.00388
237,0.02847,0.01514
238,0.01095,0.05088
239,-0.00585,0.05181
240,0.03954,0.02172
241,0.03783,0.05644
242,0.03972,0.00605
243,0.02712,0.03744
244,0.0421,0.01266
245,0.01304,0.04873
246,0.04977,-6e-05
247,0.03918,0.0096
248,0.03783,0.01592
249,0.03783,0.01592
250,0.02712,0.03744
251,0.03226,-0.00332
252,0.02712,0.03744
253,0.03954,0.02172
254,-0.00585,0.05181
255,0.01413,-0.0114
256,0.0421,0.01266
257,-0.01493,-0.02325
258,0.01199,-0.00388
259,0.03918,0.0096
260,0.03954,0.02172
261,0.01199,-0.00388
262,0.01199,-0.00388
263,-0.00585,0.05181
264,0.03226,-0.00332
265,,
266,0.00856,0.01879
267,0.04063,0.03618
268,0.02847,0.01514
269,-0.01493,-0.02325
270,0.03972,0.00605
271,0.03191,0.03548
272,-0.01493,-0.02325
273,0.02252,0.05868
274,0.03382,0.02493
275,0.01413,-0.0114
276,0.05184,0.01227
277,0.03382,0.02493
278,0.03226,-0.00332
279,0.00856,0.01879
280,0.05184,0.01227
281,-0.01493,-0.02325
282,0.03226,-0.00332
283,0.03602,0.0115
284,0.03226,-0.00332
285,0.02712,0.03744
286,0.02712,0.03744
287,-0.03346,0.07232
288,-0.01493,-0.02325
289,0.02847,0.01514
290,0.03972,0.00605
291,0.03384,0.06776
292,0.01872,0.04661
293,0.03783,0.05644
294,0.03226,-0.00332
295,0.03911,0.03357
296,0.03972,0.00605
297,0.03226,-0.00332
298,0.03783,0.05644
299,0.0139,-0.00844
300,0.0421,0.01266
301,0.01705,-0.03725
302,0.01413,-0.0114
303,,
304,0.01199,-0.00388
305,0.01872,0.04661
306,0.0421,0.01266
307,0.01872,0.04661
308,0.03602,0.0115
309,0.03479,0.00156
310,0.03918,0.0096
311,0.04977,-6e-05
312,0.02847,0.01514
313,0.03382,0.02493
314,0.01199,-0.00388
315,0.03191,0.03548
316,0.02712,0.03744
317,-0.01493,-0.02325
318,0.03191,0.03548
319,0.02712,0.03744
320,0.03972,0.00605
321,0.01095,0.05088
322,0.03602,0.0115
323,0.00856,0.01879
324,0.01199,-0.00388
325,0.03783,0.05644
326,0.02847,0.01514
327,0.03384,0.06776
328,0.01095,0.05088
329,0.03972,0.00605
330,-0.00585,0.01733
331,0.00856,0.01879
332,0.03226,-0.00332
333,0.03783,0.05644
334,0.03382,0.02493
335,0.02712,0.03744
336,0.01635,-0.04305
337,0.0139,-0.00844
338,0.01413,-0.0114
339,0.03191,0.03548
340,0.00856,0.01879
341,,
342,0.01304,0.04873
343,0.03972,0.00605
344,0.03226,-0.00332
345,-0.00585,0.05181
346,0.01872,0.04661
347,0.03479,0.00156
348,0.00856,0.01879
349,0.03972,0.00605
350,0.03918,0.0096
351,0.01304,0.04873
352,-0.01493,-0.02325
353,0.03191,0.03548
354,0.03954,0.02172
355,0.03783,0.05644
356,0.01304,0.04873
357,-0.01493,-0.02325
358,-0.03346,0.07232
359,0.03783,0.05644
360,0.03783,0.01592
361,-0.00585,0.01733
362,0.03783,0.05644
363,0.05184,0.01227
364,-0.01493,-0.02325
365,0.03384,0.06776
366,0.03954,0.02172
367,0.03911,0.03357
368,0.01705,-0.03725
369,-0.00119,0.01785
370,0.02712,0.03744
371,-0.00585,0.05181
372,0.01872,0.04661
373,-0.01493,-0.02325
374,0.04063,0.03618
375,0.02252,0.05868
376,-0.03346,0.07232
377,0.03479,0.00156
378,0.03479,0.00156
379,,
380,-0.01493,-0.02325
381,0.03191,0.03548
382,-0.00585,0.05181
383,0.01199,-0.00388
384,-0.01493,-0.02325
385,0.0139,-0.00844
386,0.0421,0.01266
387,0.03783,0.05644
388,0.03911,0.03357
389,0.03783,0.05644
390,0.01635,-0.04305
391,0.0139,-0.00844
392,0.04977,-6e-05
393,-0.00585,0.05181
394,0.03191,0.03548
395,0.03382,0.02493
396,0.01872,0.04661
397,0.00856,0.01879
398,0.01304,0.04873
399,0.02712,0.03744
400,0.03783,0.01592
401,-0.01493,-0.02325
402,0.01705,-0.03725
403,0.0139,-0.00844
404,0.03384,0.06776
405,0.03602,0.0115
406,0.03479,0.00156
407,0.03191,0.03548
408,0.00856,0.01879
409,0.02712,0.03744
410,0.00856,0.01879
411,-0.00585,0.05181
412,0.02252,0.05868
413,-0.01493,-0.02325
414,0.03191,0.03548
415,0.03918,0.0096
416,0.03602,0.0115
417,,
418,0.03226,-0.00332
419,0.01872,0.04661
420,0.01705,-0.03725
421,0.03972,0.00605
422,0.03479,0.00156
423,0.04977,-6e-05
424,0.02712,0.03744
425,0.03382,0.02493
426,0.03783,0.05644
427,0.02712,0.03744
428,0.03783,0.05644
429,0.02847,0.01514
430,0.03384,0.06776
431,0.0139,-0.00844
432,0.01635,-0.04305
433,0.01199,-0.00388
434,0.03479,0.00156
435,0.03954,0.02172
436,0.03479,0.00156
437,0.03783,0.01592
438,-0.00119,0.01785
439,0.01413,-0.0114
440,0.02847,0.01514
441,0.01199,-0.00388
442,0.03479,0.00156
443,0.00856,0.01879
444,0.03911,0.03357
445,0.04063,0.03618
446,0.01304,0.04873
447,0.03479,0.00156
448,0.02712,0.03744
449,0.0139,-0.00844
450,0.02712,0.03744
451,0.02252,0.05868
452,0.01095,0.05088
453,0.01304,0.04873
454,0.03602,0.0115
455,,
456,0.03191,0.03548
457,0.03191,0.03548
458,0.01199,-0.00388
459,0.00856,0.01879
460,0.01199,-0.00388
461,0.03783,0.01592
462,0.03191,0.03548
463,0.03479,0.00156
464,0.03954,0.02172
465,0.03954,0.02172
466,0.03954,0.02172
467,0.03226,-0.00332
468,0.03911,0.03357
469,0.00856,0.01879
470,0.03783,0.05644
471,-0.00119,0.01785
472,0.01199,-0.00388
473,0.01413,-0.0114
474,0.02847,0.01514
475,0.03911,0.03357
476,0.01413,-0.0114
477,0.03954,0.02172
478,0.01413,-0.0114
479,0.03918,0.0096
480,0.02847,0.01514
481,0.03479,0.00156
482,0.05184,0.01227
483,0.03911,0.03357
484,0.01199,-0.00388
485,0.01199,-0.00388
486,0.03382,0.02493
487,-0.00119,0.01785
488,0.04977,-6e-05
489,0.01413,-0.0114
490,0.03783,0.01592
491,0.01705,-0.03725
492,0.01199,-0.00388
493,,
494,0.01705,-0.03725
495,0.01872,0.04661
496,-0.00585,0.01733
497,0.03911,0.03357
498,0.01705,-0.03725
499,0.02847,0.01514
500,-0.00119,0.01785
501,0.03191,0.03548
502,0.03602,0.0115
503,0.02712,0.03744
504,-0.01493,-0.02325
505,0.03972,0.00605
506,0.03911,0.03357
507,0.04977,-6e-05
508,0.00856,0.01879
509,0.04977,-6e-05
510,0.02712,0.03744
511,0.0139,-0.00844
512,0.03972,0.00605
513,0.01199,-0.00388
514,-0.01493,-0.02325
515,-0.00119,0.01785
516,0.03783,0.01592
517,0.02712,0.03744
518,0.02712,0.03744
519,0.00856,0.01879
520,0.02712,0.03744
521,-0.00119,0.01785
522,-0.03346,0.07232
523,0.02712,0.03744
524,0.03918,0.0096
525,0.03382,0.02493
526,0.03972,0.00605
527,-0.00585,0.01733
528,0.0421,0.01266
529,0.01199,-0.00388
530,0.03602,0.0115
531,,
532,0.01413,-0.0114
533,0.01199,-0.00388
534,-0.00585,0.01733
535,0.03191,0.03548
536,0.03191,0.03548
537,-0.00585,0.01733
538,-0.00119,0.01785
539,0.04977,-6e-05
540,0.03972,0.00605
541,0.03783,0.01592
542,0.03602,0.0115
543,0.03972,0.00605
544,0.01705,-0.03725
545,0.03191,0.03548
546,0.03783,0.01592
547,0.01199,-0.00388
548,0.01635,-0.04305
549,0.03783,0.01592
550,0.01199,-0.00388
551,0.02712,0.03744
552,-0.01493,-0.02325
553,0.03602,0.0115
554,0.03191,0.03548
555,0.03783,0.05644
556,0.01199,-0.00388
557,0.01199,-0.00388
558,0.03783,0.01592
559,-0.00119,0.01785
560,0.0421,0.01266
561,0.03479,0.00156
562,0.01872,0.04661
563,0.02847,0.01514
564,0.0421,0.01266
565,0.02712,0.03744
566,0.03954,0.02172
567,0.01199,-0.00388
568,0.01199,-0.00388
569,,
